Test Name:,Pendulum Test 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Rate:,74,Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Static/Acceleration/X,Static/Acceleration/Y,Static/Acceleration/Z,Static/Angular Velocity/X,Static/Angular Velocity/Y,Static/Angular Velocity/Z,Static/Magnetic Field/X,Static/Magnetic Field/Y,Static/Magnetic Field/Z,Static/Orientation/Scalar,Static/Orientation/X,Static/Orientation/Y,Static/Orientation/Z,Static/Temperature/Scalar,Static/Pressure/Scalar,Upper/Acceleration/X,Upper/Acceleration/Y,Upper/Acceleration/Z,Upper/Angular Velocity/X,Upper/Angular Velocity/Y,Upper/Angular Velocity/Z,Upper/Magnetic Field/X,Upper/Magnetic Field/Y,Upper/Magnetic Field/Z,Upper/Orientation/Scalar,Upper/Orientation/X,Upper/Orientation/Y,Upper/Orientation/Z,Upper/Temperature/Scalar,Upper/Pressure/Scalar,Middle/Acceleration/X,Middle/Acceleration/Y,Middle/Acceleration/Z,Middle/Angular Velocity/X,Middle/Angular Velocity/Y,Middle/Angular Velocity/Z,Middle/Magnetic Field/X,Middle/Magnetic Field/Y,Middle/Magnetic Field/Z,Middle/Orientation/Scalar,Middle/Orientation/X,Middle/Orientation/Y,Middle/Orientation/Z,Middle/Temperature/Scalar,Middle/Pressure/Scalar,Lower/Acceleration/X,Lower/Acceleration/Y,Lower/Acceleration/Z,Lower/Angular Velocity/X,Lower/Angular Velocity/Y,Lower/Angular Velocity/Z,Lower/Magnetic Field/X,Lower/Magnetic Field/Y,Lower/Magnetic Field/Z,Lower/Orientation/Scalar,Lower/Orientation/X,Lower/Orientation/Y,Lower/Orientation/Z,Lower/Temperature/Scalar,Loewr/Pressure/Scalar
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131296,0.698744,0.179869,-0.679827,1,1,1,1,1,1,1,1,1,1,1,0.234454,0.174918,0.806248,0.514198,1,1,1,1,1,1,1,1,1,1,1,0.095377,0.697767,0.688926,-0.171479,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131981,0.698553,0.180594,-0.679699,1,1,1,1,1,1,1,1,1,1,1,0.234371,0.174908,0.80624,0.514252,1,1,1,1,1,1,1,1,1,1,1,0.095312,0.697722,0.688984,-0.171467,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132203,0.698496,0.180840,-0.679649,1,1,1,1,1,1,1,1,1,1,1,0.234495,0.174939,0.806075,0.514443,1,1,1,1,1,1,1,1,1,1,1,0.09525,0.697819,0.688957,-0.171211,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132419,0.698394,0.181157,-0.679627,1,1,1,1,1,1,1,1,1,1,1,0.235566,0.172959,0.805982,0.514769,1,1,1,1,1,1,1,1,1,1,1,0.097028,0.69736,0.689482,-0.169972,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132610,0.698278,0.181518,-0.679613,1,1,1,1,1,1,1,1,1,1,1,0.236115,0.175633,0.804245,0.516327,1,1,1,1,1,1,1,1,1,1,1,0.094576,0.699207,0.688305,-0.168528,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132489,0.698263,0.181595,-0.679632,1,1,1,1,1,1,1,1,1,1,1,0.235756,0.174432,0.804989,0.515738,1,1,1,1,1,1,1,1,1,1,1,0.095559,0.698327,0.688916,-0.169125,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132349,0.698235,0.181721,-0.679654,1,1,1,1,1,1,1,1,1,1,1,0.235448,0.173716,0.805193,0.515802,1,1,1,1,1,1,1,1,1,1,1,0.095867,0.697783,0.689428,-0.169107,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132232,0.698209,0.181774,-0.679689,1,1,1,1,1,1,1,1,1,1,1,0.235431,0.173753,0.804992,0.516111,1,1,1,1,1,1,1,1,1,1,1,0.095663,0.697818,0.689495,-0.168807,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132028,0.698251,0.181649,-0.679719,1,1,1,1,1,1,1,1,1,1,1,0.236223,0.175211,0.803948,0.516883,1,1,1,1,1,1,1,1,1,1,1,0.094626,0.699083,0.688594,-0.167831,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131755,0.698341,0.181475,-0.679726,1,1,1,1,1,1,1,1,1,1,1,0.23635,0.175711,0.803505,0.517344,1,1,1,1,1,1,1,1,1,1,1,0.094086,0.699454,0.688403,-0.167373,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131549,0.698378,0.181343,-0.679763,1,1,1,1,1,1,1,1,1,1,1,0.235031,0.173512,0.804819,0.516644,1,1,1,1,1,1,1,1,1,1,1,0.095332,0.697515,0.689937,-0.168438,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131191,0.698438,0.181126,-0.679828,1,1,1,1,1,1,1,1,1,1,1,0.236426,0.177096,0.80225,0.518782,1,1,1,1,1,1,1,1,1,1,1,0.092358,0.700344,0.688044,-0.166086,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130678,0.698545,0.180812,-0.679901,1,1,1,1,1,1,1,1,1,1,1,0.235257,0.173963,0.804588,0.516749,1,1,1,1,1,1,1,1,1,1,1,0.095075,0.697887,0.689634,-0.168284,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130266,0.698620,0.180553,-0.679972,1,1,1,1,1,1,1,1,1,1,1,0.235406,0.174296,0.80432,0.516986,1,1,1,1,1,1,1,1,1,1,1,0.094787,0.698163,0.689459,-0.168016,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130013,0.698643,0.180439,-0.680026,1,1,1,1,1,1,1,1,1,1,1,0.235252,0.17406,0.804575,0.516739,1,1,1,1,1,1,1,1,1,1,1,0.095009,0.697935,0.689587,-0.168313,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129724,0.698683,0.180297,-0.680078,1,1,1,1,1,1,1,1,1,1,1,0.235302,0.174025,0.804694,0.516542,1,1,1,1,1,1,1,1,1,1,1,0.095168,0.697928,0.689532,-0.168481,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129448,0.698723,0.180159,-0.680127,1,1,1,1,1,1,1,1,1,1,1,0.235361,0.174013,0.804912,0.516179,1,1,1,1,1,1,1,1,1,1,1,0.095406,0.697925,0.68942,-0.168818,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129386,0.698699,0.180213,-0.680149,1,1,1,1,1,1,1,1,1,1,1,0.235774,0.174305,0.80495,0.515834,1,1,1,1,1,1,1,1,1,1,1,0.095606,0.698276,0.688993,-0.168996,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129347,0.698685,0.180285,-0.680152,1,1,1,1,1,1,1,1,1,1,1,0.236735,0.175726,0.804238,0.516022,1,1,1,1,1,1,1,1,1,1,1,0.095001,0.699566,0.687884,-0.168519,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129381,0.698659,0.180369,-0.680149,1,1,1,1,1,1,1,1,1,1,1,0.236284,0.174502,0.804862,0.51567,1,1,1,1,1,1,1,1,1,1,1,0.095822,0.698642,0.68861,-0.16892,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129596,0.698587,0.180583,-0.680126,1,1,1,1,1,1,1,1,1,1,1,0.23747,0.177528,0.805121,0.513684,1,1,1,1,1,1,1,1,1,1,1,0.095392,0.700738,0.68607,-0.170803,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.129896,0.698499,0.180927,-0.680067,1,1,1,1,1,1,1,1,1,1,1,0.233328,0.172198,0.807153,0.514208,1,1,1,1,1,1,1,1,1,1,1,0.096699,0.695706,0.690789,-0.171622,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130093,0.698417,0.181214,-0.680037,1,1,1,1,1,1,1,1,1,1,1,0.233473,0.171858,0.807619,0.513524,1,1,1,1,1,1,1,1,1,1,1,0.097389,0.695547,0.690712,-0.172184,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130407,0.698273,0.181662,-0.680006,1,1,1,1,1,1,1,1,1,1,1,0.233237,0.171119,0.808158,0.51303,1,1,1,1,1,1,1,1,1,1,1,0.098055,0.694984,0.691058,-0.172689,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.130848,0.698097,0.182254,-0.679944,1,1,1,1,1,1,1,1,1,1,1,0.235418,0.174192,0.807961,0.511307,1,1,1,1,1,1,1,1,1,1,1,0.097972,0.697664,0.688088,-0.173781,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131117,0.698006,0.182629,-0.679884,1,1,1,1,1,1,1,1,1,1,1,0.240892,0.175701,0.807092,0.509611,1,1,1,1,1,1,1,1,1,1,1,0.10069,0.701265,0.684274,-0.172791,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.131706,0.697837,0.183254,-0.679776,1,1,1,1,1,1,1,1,1,1,1,0.241615,0.175192,0.807333,0.509061,1,1,1,1,1,1,1,1,1,1,1,0.101725,0.701334,0.68403,-0.172872,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132300,0.697663,0.183867,-0.679673,1,1,1,1,1,1,1,1,1,1,1,0.241622,0.175014,0.807679,0.50857,1,1,1,1,1,1,1,1,1,1,1,0.102122,0.701202,0.683989,-0.173337,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.132686,0.697550,0.184322,-0.679591,1,1,1,1,1,1,1,1,1,1,1,0.241848,0.174851,0.807992,0.508021,1,1,1,1,1,1,1,1,1,1,1,0.102653,0.701191,0.683818,-0.173744,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.133511,0.697310,0.185267,-0.679419,1,1,1,1,1,1,1,1,1,1,1,0.241735,0.174834,0.808223,0.507714,1,1,1,1,1,1,1,1,1,1,1,0.102773,0.701096,0.683803,-0.174114,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.134321,0.697064,0.186166,-0.679266,1,1,1,1,1,1,1,1,1,1,1,0.241879,0.174689,0.808402,0.50741,1,1,1,1,1,1,1,1,1,1,1,0.103116,0.70107,0.683726,-0.174319,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.134778,0.696922,0.186655,-0.679187,1,1,1,1,1,1,1,1,1,1,1,0.24196,0.174561,0.808574,0.507142,1,1,1,1,1,1,1,1,1,1,1,0.103394,0.701022,0.68368,-0.174526,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135112,0.696812,0.187064,-0.679120,1,1,1,1,1,1,1,1,1,1,1,0.242012,0.174518,0.808619,0.507058,1,1,1,1,1,1,1,1,1,1,1,0.103497,0.701021,0.683653,-0.174575,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135599,0.696613,0.187808,-0.679023,1,1,1,1,1,1,1,1,1,1,1,0.241858,0.174527,0.808634,0.507106,1,1,1,1,1,1,1,1,1,1,1,0.103384,0.700947,0.683736,-0.174612,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135842,0.696520,0.188259,-0.678945,1,1,1,1,1,1,1,1,1,1,1,0.241916,0.174546,0.808587,0.507146,1,1,1,1,1,1,1,1,1,1,1,0.10338,0.700992,0.683709,-0.174542,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135912,0.696476,0.188514,-0.678904,1,1,1,1,1,1,1,1,1,1,1,0.241879,0.174705,0.808464,0.507306,1,1,1,1,1,1,1,1,1,1,1,0.103161,0.70107,0.683692,-0.174428,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136104,0.696342,0.188950,-0.678883,1,1,1,1,1,1,1,1,1,1,1,0.241783,0.174753,0.808362,0.507497,1,1,1,1,1,1,1,1,1,1,1,0.102974,0.70106,0.683764,-0.174294,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136155,0.696315,0.189012,-0.678882,1,1,1,1,1,1,1,1,1,1,1,0.241683,0.174722,0.808376,0.507533,1,1,1,1,1,1,1,1,1,1,1,0.102923,0.700993,0.683837,-0.174307,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136146,0.696303,0.188992,-0.678902,1,1,1,1,1,1,1,1,1,1,1,0.241804,0.174779,0.80822,0.507704,1,1,1,1,1,1,1,1,1,1,1,0.102853,0.701103,0.683793,-0.174077,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136132,0.696267,0.189062,-0.678923,1,1,1,1,1,1,1,1,1,1,1,0.24172,0.174846,0.808193,0.507764,1,1,1,1,1,1,1,1,1,1,1,0.10273,0.701099,0.683817,-0.174073,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136002,0.696295,0.189008,-0.678935,1,1,1,1,1,1,1,1,1,1,1,0.241672,0.174873,0.808209,0.507752,1,1,1,1,1,1,1,1,1,1,1,0.102693,0.701086,0.683824,-0.174116,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135787,0.696319,0.188929,-0.678975,1,1,1,1,1,1,1,1,1,1,1,0.241682,0.174753,0.808214,0.507781,1,1,1,1,1,1,1,1,1,1,1,0.102767,0.70103,0.683885,-0.174061,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135619,0.696320,0.188871,-0.679024,1,1,1,1,1,1,1,1,1,1,1,0.241697,0.174813,0.808228,0.50773,1,1,1,1,1,1,1,1,1,1,1,0.102759,0.701066,0.683836,-0.174114,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135495,0.696342,0.188797,-0.679047,1,1,1,1,1,1,1,1,1,1,1,0.2418,0.174754,0.808331,0.507538,1,1,1,1,1,1,1,1,1,1,1,0.102959,0.701073,0.683765,-0.174243,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135350,0.696396,0.188712,-0.679044,1,1,1,1,1,1,1,1,1,1,1,0.241822,0.174642,0.808561,0.5072,1,1,1,1,1,1,1,1,1,1,1,0.103233,0.700997,0.683723,-0.174555,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135321,0.696406,0.188696,-0.679043,1,1,1,1,1,1,1,1,1,1,1,0.241946,0.17458,0.808826,0.506739,1,1,1,1,1,1,1,1,1,1,1,0.103592,0.700992,0.683574,-0.174944,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135297,0.696388,0.188737,-0.679056,1,1,1,1,1,1,1,1,1,1,1,0.241909,0.174259,0.80918,0.506301,1,1,1,1,1,1,1,1,1,1,1,0.104037,0.700764,0.683635,-0.175354,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135238,0.696363,0.188817,-0.679071,1,1,1,1,1,1,1,1,1,1,1,0.245086,0.175274,0.808014,0.506287,1,1,1,1,1,1,1,1,1,1,1,0.104982,0.702999,0.681588,-0.173805,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135293,0.696320,0.188947,-0.679068,1,1,1,1,1,1,1,1,1,1,1,0.242882,0.174354,0.812093,0.501113,1,1,1,1,1,1,1,1,1,1,1,0.107288,0.700893,0.68177,-0.180075,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135416,0.696286,0.189084,-0.679040,1,1,1,1,1,1,1,1,1,1,1,0.232936,0.169806,0.820542,0.493577,1,1,1,1,1,1,1,1,1,1,1,0.109341,0.692441,0.686749,-0.192214,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.135676,0.696195,0.189420,-0.678987,1,1,1,1,1,1,1,1,1,1,1,0.22907,0.166893,0.822462,0.493184,1,1,1,1,1,1,1,1,1,1,1,0.109561,0.688745,0.689876,-0.194159,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136036,0.696043,0.189908,-0.678935,1,1,1,1,1,1,1,1,1,1,1,0.243937,0.171726,0.813983,0.498435,1,1,1,1,1,1,1,1,1,1,1,0.111133,0.699813,0.68182,-0.18175,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.136381,0.695908,0.190294,-0.678897,1,1,1,1,1,1,1,1,1,1,1,0.244498,0.171411,0.815019,0.496572,1,1,1,1,1,1,1,1,1,1,1,0.11265,0.699777,0.681203,-0.183258,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.137126,0.695635,0.191146,-0.678787,1,1,1,1,1,1,1,1,1,1,1,0.246735,0.172433,0.815134,0.494919,1,1,1,1,1,1,1,1,1,1,1,0.113983,0.701371,0.679176,-0.183865,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.137917,0.695363,0.192053,-0.678649,1,1,1,1,1,1,1,1,1,1,1,0.243591,0.169859,0.817766,0.493022,1,1,1,1,1,1,1,1,1,1,1,0.115176,0.698138,0.681437,-0.187035,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.138784,0.695119,0.192951,-0.678468,1,1,1,1,1,1,1,1,1,1,1,0.242755,0.170658,0.818776,0.491479,1,1,1,1,1,1,1,1,1,1,1,0.115006,0.697979,0.681041,-0.189162,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.140564,0.694608,0.194772,-0.678104,1,1,1,1,1,1,1,1,1,1,1,0.240285,0.166793,0.821989,0.488648,1,1,1,1,1,1,1,1,1,1,1,0.117942,0.694308,0.683311,-0.192645,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.141966,0.694188,0.196163,-0.677841,1,1,1,1,1,1,1,1,1,1,1,0.240692,0.165649,0.824294,0.48494,1,1,1,1,1,1,1,1,1,1,1,0.120931,0.693554,0.68263,-0.195895,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.143765,0.693654,0.197884,-0.677509,1,1,1,1,1,1,1,1,1,1,1,0.243966,0.165066,0.826173,0.480282,1,1,1,1,1,1,1,1,1,1,1,0.125522,0.694537,0.680011,-0.198613,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.146528,0.692822,0.200590,-0.676972,1,1,1,1,1,1,1,1,1,1,1,0.248187,0.163381,0.828159,0.475249,1,1,1,1,1,1,1,1,1,1,1,0.131561,0.695375,0.677318,-0.20096,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.148163,0.692268,0.202274,-0.676682,1,1,1,1,1,1,1,1,1,1,1,0.247668,0.161763,0.831315,0.470541,1,1,1,1,1,1,1,1,1,1,1,0.1349,0.693735,0.676967,-0.205548,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.150926,0.691327,0.205178,-0.676159,1,1,1,1,1,1,1,1,1,1,1,0.248384,0.160674,0.833554,0.466558,1,1,1,1,1,1,1,1,1,1,1,0.13812,0.693105,0.675956,-0.208833,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.154048,0.690301,0.208382,-0.675522,1,1,1,1,1,1,1,1,1,1,1,0.248361,0.157512,0.836848,0.461727,1,1,1,1,1,1,1,1,1,1,1,0.142834,0.690849,0.676004,-0.212941,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.155982,0.689696,0.210265,-0.675113,1,1,1,1,1,1,1,1,1,1,1,0.248351,0.154737,0.840435,0.456122,1,1,1,1,1,1,1,1,1,1,1,0.147671,0.688706,0.675597,-0.217821,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.160099,0.688337,0.214375,-0.674243,1,1,1,1,1,1,1,1,1,1,1,0.25138,0.160045,0.839799,0.453796,1,1,1,1,1,1,1,1,1,1,1,0.146757,0.692958,0.670926,-0.219384,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.164860,0.686738,0.219058,-0.673221,1,1,1,1,1,1,1,1,1,1,1,0.253362,0.158301,0.841418,0.450294,1,1,1,1,1,1,1,1,1,1,1,0.150812,0.692664,0.66969,-0.22133,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.168055,0.685656,0.222159,-0.672517,1,1,1,1,1,1,1,1,1,1,1,0.25451,0.154528,0.845929,0.442437,1,1,1,1,1,1,1,1,1,1,1,0.158071,0.690292,0.668408,-0.227469,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.170687,0.684728,0.224820,-0.671915,1,1,1,1,1,1,1,1,1,1,1,0.255582,0.153358,0.847614,0.438988,1,1,1,1,1,1,1,1,1,1,1,0.161205,0.689807,0.66732,-0.229922,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.175566,0.682982,0.229650,-0.670800,1,1,1,1,1,1,1,1,1,1,1,0.2542,0.150556,0.851068,0.434049,1,1,1,1,1,1,1,1,1,1,1,0.164944,0.686926,0.667683,-0.234787,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.179338,0.681586,0.233454,-0.669909,1,1,1,1,1,1,1,1,1,1,1,0.255181,0.149841,0.853861,0.428197,1,1,1,1,1,1,1,1,1,1,1,0.168916,0.686321,0.665603,-0.239588,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.182446,0.680408,0.236681,-0.669134,1,1,1,1,1,1,1,1,1,1,1,0.25606,0.147648,0.856975,0.42217,1,1,1,1,1,1,1,1,1,1,1,0.173929,0.684808,0.664161,-0.244289,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.188169,0.678262,0.242386,-0.667684,1,1,1,1,1,1,1,1,1,1,1,0.256848,0.144603,0.860064,0.416423,1,1,1,1,1,1,1,1,1,1,1,0.179325,0.682791,0.663211,-0.248576,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.191561,0.676973,0.245717,-0.666810,1,1,1,1,1,1,1,1,1,1,1,0.257231,0.14247,0.862771,0.411293,1,1,1,1,1,1,1,1,1,1,1,0.183557,0.681125,0.662222,-0.252661,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.195831,0.675305,0.249927,-0.665695,1,1,1,1,1,1,1,1,1,1,1,0.25762,0.140515,0.865107,0.406789,1,1,1,1,1,1,1,1,1,1,1,0.187345,0.679633,0.661343,-0.256177,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.201649,0.672977,0.255689,-0.664126,1,1,1,1,1,1,1,1,1,1,1,0.256864,0.136392,0.868241,0.401965,1,1,1,1,1,1,1,1,1,1,1,0.192173,0.676266,0.66186,-0.260144,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.204513,0.671811,0.258510,-0.663338,1,1,1,1,1,1,1,1,1,1,1,0.258816,0.13589,0.870754,0.395393,1,1,1,1,1,1,1,1,1,1,1,0.196771,0.676095,0.658779,-0.26493,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.209827,0.669632,0.263662,-0.661852,1,1,1,1,1,1,1,1,1,1,1,0.259333,0.13464,0.873203,0.390045,1,1,1,1,1,1,1,1,1,1,1,0.200519,0.674898,0.65714,-0.269205,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.214742,0.667580,0.268425,-0.660433,1,1,1,1,1,1,1,1,1,1,1,0.259591,0.13266,0.875665,0.384999,1,1,1,1,1,1,1,1,1,1,1,0.204471,0.673186,0.65604,-0.273172,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.217546,0.666387,0.271174,-0.659596,1,1,1,1,1,1,1,1,1,1,1,0.259571,0.128534,0.878207,0.380598,1,1,1,1,1,1,1,1,1,1,1,0.209423,0.670207,0.656242,-0.276242,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.223230,0.663909,0.276752,-0.657877,1,1,1,1,1,1,1,1,1,1,1,0.261243,0.125756,0.880587,0.374838,1,1,1,1,1,1,1,1,1,1,1,0.21498,0.668665,0.654487,-0.279852,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.226799,0.662318,0.280224,-0.656789,1,1,1,1,1,1,1,1,1,1,1,0.260108,0.123203,0.88367,0.369177,1,1,1,1,1,1,1,1,1,1,1,0.218853,0.665744,0.654,-0.284909,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.230245,0.660775,0.283562,-0.655710,1,1,1,1,1,1,1,1,1,1,1,0.261571,0.123476,0.885591,0.363405,1,1,1,1,1,1,1,1,1,1,1,0.222194,0.665768,0.650942,-0.289235,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.236714,0.657840,0.289842,-0.653609,1,1,1,1,1,1,1,1,1,1,1,0.262103,0.121131,0.888071,0.357715,1,1,1,1,1,1,1,1,1,1,1,0.22678,0.663818,0.649486,-0.293401,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.241835,0.655468,0.294743,-0.651923,1,1,1,1,1,1,1,1,1,1,1,0.262491,0.116883,0.890664,0.352355,1,1,1,1,1,1,1,1,1,1,1,0.232413,0.660753,0.649027,-0.296908,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.244847,0.654045,0.297606,-0.650927,1,1,1,1,1,1,1,1,1,1,1,0.262138,0.114415,0.893328,0.34664,1,1,1,1,1,1,1,1,1,1,1,0.236602,0.658218,0.647979,-0.301482,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.248922,0.652099,0.301524,-0.649529,1,1,1,1,1,1,1,1,1,1,1,0.26183,0.112494,0.895956,0.340666,1,1,1,1,1,1,1,1,1,1,1,0.240549,0.655957,0.646538,-0.30634,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.254482,0.649425,0.306843,-0.647559,1,1,1,1,1,1,1,1,1,1,1,0.260799,0.111621,0.89859,0.334754,1,1,1,1,1,1,1,1,1,1,1,0.243363,0.653895,0.644991,-0.31174,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.257432,0.648020,0.309583,-0.646496,1,1,1,1,1,1,1,1,1,1,1,0.26221,0.109452,0.900572,0.328993,1,1,1,1,1,1,1,1,1,1,1,0.248249,0.652417,0.642856,-0.315372,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.262076,0.645714,0.313961,-0.644824,1,1,1,1,1,1,1,1,1,1,1,0.26112,0.103481,0.903469,0.323809,1,1,1,1,1,1,1,1,1,1,1,0.254111,0.647513,0.643752,-0.318965,1,1
,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0.267204,0.643114,0.318839,-0.642921,1,1,1,1,1,1,1,1,1,1,1,0.262361,0.102206,0.905153,0.318464,1,1,1,1,1,1,1,1,1,1,1,0.258083,0.646495,0.641436,-0.322485,1,1
