IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,OpTr_Q0, OpTr_Q1, OpTr_Q2, OpTr_Q3
0.020483,0.865648,-0.497014,-0.05676,0.711502,0.265026,-0.572263,-0.309904
0.036743,0.86084,-0.504739,-0.053412,0.706608,0.276557,-0.567321,-0.319949
0.046553,0.857756,-0.509466,-0.050412,0.682491,0.301123,-0.56828,-0.347259
0.057369,0.854551,-0.514157,-0.045861,0.685479,0.303806,-0.569114,-0.337536
0.073486,0.850013,-0.520103,-0.039759,0.683521,0.286146,-0.570961,-0.353443
0.081918,0.848355,-0.521839,-0.035749,0.675367,0.290976,-0.574525,-0.359351
0.097128,0.845782,-0.523833,-0.028756,0.669434,0.286889,-0.57862,-0.367085
0.112339,0.842914,-0.525712,-0.022627,0.651741,0.321408,-0.580716,-0.367014
0.120938,0.841759,-0.525728,-0.020848,0.648208,0.322746,-0.583631,-0.367471
0.137665,0.838909,-0.526286,-0.017671,0.65644,0.319529,-0.589504,-0.345649
0.148183,0.836715,-0.526957,-0.016597,0.655743,0.322308,-0.587952,-0.347033
0.155863,0.834189,-0.528652,-0.019268,0.657232,0.324356,-0.586822,-0.344207
0.170263,0.829558,-0.531377,-0.022157,0.657571,0.327947,-0.585191,-0.342932
0.178627,0.827273,-0.532208,-0.021826,0.658199,0.332386,-0.581972,-0.342931
0.18065,0.826903,-0.532159,-0.020334,0.658602,0.334439,-0.580361,-0.342892
0.180283,0.82695,-0.532293,-0.018009,0.657046,0.353295,-0.559476,-0.361192
0.178891,0.827246,-0.532414,-0.014383,0.66174,0.319453,-0.560026,-0.382649
0.177666,0.827563,-0.532396,-0.011752,0.606932,0.393477,-0.554365,-0.411691
0.176783,0.828275,-0.531663,-0.007249,0.662475,0.327676,-0.551449,-0.386859
0.176695,0.829149,-0.530374,-0.001969,nan,nan,nan,nan
0.178617,0.829897,-0.528557,0.001845,nan,nan,nan,nan
0.182793,0.831443,-0.524595,0.009918,0.648975,0.396593,-0.505946,-0.406896
0.186535,0.832749,-0.521017,0.016849,0.644971,0.408978,-0.496813,-0.412221
0.190976,0.834263,-0.516718,0.023367,0.643719,0.408031,-0.492497,-0.420219
0.198328,0.836926,-0.508905,0.035288,0.642409,0.414138,-0.486263,-0.423496
0.202962,0.838378,-0.50408,0.042917,0.64256,0.419354,-0.47924,-0.426131
0.209046,0.839622,-0.498545,0.052889,0.642753,0.428999,-0.471022,-0.425402
0.216919,0.840857,-0.491536,0.065623,0.643175,0.435843,-0.46263,-0.427014
0.220582,0.841017,-0.488947,0.070533,0.645651,0.438181,-0.449678,-0.434651
0.22629,0.841743,-0.483771,0.07897,0.641486,0.448171,-0.449834,-0.43045
0.231315,0.843597,-0.47608,0.090527,0.64164,0.45235,-0.443178,-0.432749
0.232146,0.845619,-0.470449,0.098606,0.640382,0.456859,-0.440088,-0.433028
0.23306,0.846707,-0.466693,0.104772,0.642876,0.45656,-0.43081,-0.438938
0.235156,0.848215,-0.460523,0.114724,0.642077,0.459003,-0.43091,-0.437459
0.236743,0.84943,-0.455346,0.122848,0.6407,0.46069,-0.435269,-0.43337
0.237483,0.849727,-0.453357,0.126659,0.641408,0.458899,-0.433863,-0.435626
0.238896,0.850226,-0.449454,0.134335,0.641394,0.461762,-0.433633,-0.432841
0.239775,0.85045,-0.447297,0.138485,0.64185,0.46246,-0.432665,-0.432389
0.240123,0.850511,-0.446585,0.139799,0.642272,0.463204,-0.431234,-0.432395
0.24055,0.850771,-0.444887,0.14286,0.642499,0.464292,-0.429983,-0.432137
0.2404,0.850894,-0.444596,0.143284,0.642713,0.465037,-0.429497,-0.431501
0.240109,0.851044,-0.444483,0.143236,0.643021,0.465107,-0.429926,-0.430538
0.239957,0.851272,-0.443876,0.144016,0.643396,0.464706,-0.430921,-0.429415
0.239689,0.851524,-0.443342,0.144609,0.643959,0.464067,-0.431791,-0.428387
0.239232,0.851988,-0.44222,0.146064,0.645125,0.463047,-0.43233,-0.427192
0.238808,0.852186,-0.441682,0.147225,0.646615,0.461669,-0.432465,-0.426293
0.238018,0.852051,-0.442259,0.147553,0.648483,0.459508,-0.432586,-0.425666
0.236641,0.851977,-0.443081,0.147731,0.650389,0.457086,-0.433225,-0.424715
0.235776,0.85199,-0.443658,0.147307,0.652196,0.454779,-0.434477,-0.423139
0.234521,0.852215,-0.444215,0.146327,0.653324,0.453199,-0.435519,-0.422021
0.232443,0.852936,-0.444443,0.144743,0.654347,0.451614,-0.436749,-0.420863
0.230578,0.854071,-0.443938,0.142566,0.65665,0.449915,-0.437065,-0.41876
0.229403,0.854759,-0.443757,0.140894,0.659299,0.447939,-0.43768,-0.416066
0.22746,0.855448,-0.444267,0.138226,0.660827,0.446952,-0.437971,-0.414395
0.224915,0.856216,-0.445078,0.134982,0.662409,0.446369,-0.437896,-0.412572
0.223175,0.856488,-0.445879,0.1335,0.663141,0.446491,-0.437384,-0.411807
0.21979,0.857154,-0.446997,0.131076,0.664588,0.445764,-0.436654,-0.411036
0.216777,0.857846,-0.447746,0.128994,0.668229,0.443122,-0.436417,-0.408232
0.215057,0.858309,-0.447888,0.1283,0.670075,0.441566,-0.43683,-0.406446
0.2118,0.859183,-0.448195,0.126787,0.675769,0.43694,-0.439748,-0.398801
0.209791,0.859728,-0.448305,0.12604,0.678529,0.436782,-0.438536,-0.39561
0.207727,0.860397,-0.448156,0.125426,0.68592,0.419954,-0.44563,-0.393149
0.204281,0.861556,-0.447932,0.123925,0.687039,0.427474,-0.441172,-0.388085
0.202137,0.862453,-0.447487,0.1228,0.691448,0.423161,-0.442379,-0.383582
0.197723,0.864178,-0.446659,0.120859,0.696816,0.41442,-0.446828,-0.378218
0.192844,0.865917,-0.44599,0.118748,0.702631,0.401432,-0.453227,-0.373827
0.189501,0.866947,-0.44595,0.116753,0.70675,0.398553,-0.455354,-0.366487
0.182928,0.868849,-0.446114,0.112387,0.711307,0.392207,-0.458486,-0.360564
0.178108,0.870125,-0.446487,0.108715,0.715413,0.389688,-0.462101,-0.350414
0.173286,0.871058,-0.447514,0.104741,0.71949,0.383726,-0.465221,-0.344467
0.163353,0.872839,-0.449344,0.097818,0.725021,0.365986,-0.474086,-0.34006
0.153471,0.874206,-0.451469,0.09163,0.730269,0.354649,-0.480127,-0.33228
0.147069,0.874815,-0.453125,0.088063,0.734473,0.350255,-0.483219,-0.323063
0.142142,0.875102,-0.45458,0.085778,0.738774,0.345799,-0.485931,-0.313858
0.134361,0.875412,-0.456966,0.082414,0.74319,0.340306,-0.488372,-0.305538
0.12193,0.875677,-0.460867,0.077033,0.748024,0.334433,-0.490587,-0.296544
0.10905,0.875609,-0.465165,0.071054,0.753261,0.328725,-0.491953,-0.287263
0.100022,0.875357,-0.46833,0.066497,0.758028,0.32343,-0.492863,-0.279056
0.093167,0.875308,-0.470305,0.063066,0.761607,0.31851,-0.494518,-0.271953
0.080846,0.875355,-0.473264,0.05699,0.764985,0.313491,-0.496606,-0.264394
0.070893,0.875475,-0.475222,0.05187,0.767216,0.308995,-0.499893,-0.256919
0.06367,0.876027,-0.475637,0.047961,0.770571,0.304553,-0.502478,-0.246947
0.049926,0.876711,-0.476667,0.041032,0.758767,0.297675,-0.52473,-0.245601
0.042369,0.876988,-0.477202,0.037213,0.769465,0.298826,-0.517605,-0.225195
0.03548,0.87687,-0.478269,0.033285,0.770124,0.295156,-0.522774,-0.215637
0.024709,0.876308,-0.480358,0.027188,0.773208,0.289512,-0.525479,-0.205437
0.019259,0.875372,-0.48247,0.02415,0.775874,0.283341,-0.528569,-0.195836
0.009156,0.873245,-0.486859,0.018346,0.779755,0.277919,-0.528964,-0.186923
-0.001234,0.871088,-0.49098,0.012326,0.781417,0.266465,-0.534192,-0.181724
-0.007747,0.869628,-0.493585,0.008406,0.769856,0.293297,-0.536824,-0.181986
-0.02087,0.86688,-0.498088,0.000409,0.775212,0.281567,-0.538575,-0.172344
-0.029725,0.865227,-0.500483,-0.004987,0.777996,0.275104,-0.540479,-0.164082
-0.037902,0.864105,-0.501793,-0.009984,0.780194,0.288098,-0.533058,-0.15539
-0.053559,0.861509,-0.504548,-0.019367,0.786549,0.279778,-0.531584,-0.143123
-0.066329,0.859665,-0.505846,-0.026543,0.799881,0.250835,-0.531418,-0.12193
-0.073483,0.858828,-0.506063,-0.030421,0.801454,0.229462,-0.540196,-0.114922
-0.081994,0.857696,-0.506369,-0.035122,0.795043,0.244441,-0.541688,-0.121362
-0.094111,0.855942,-0.506731,-0.041688,0.807817,0.218592,-0.538524,-0.098192
-0.100417,0.855036,-0.506769,-0.045,0.808563,0.215333,-0.539511,-0.093734
-0.109651,0.853774,-0.506511,-0.050027,0.802413,0.226961,-0.542767,-0.10013
-0.120785,0.852194,-0.505994,-0.056171,0.814957,0.203755,-0.536425,-0.0811
-0.126606,0.851521,-0.50533,-0.059455,0.821464,0.190605,-0.532914,-0.069784
-0.138205,0.849843,-0.504268,-0.066253,0.824332,0.18394,-0.53174,-0.062416
-0.147615,0.848327,-0.503374,-0.071941,0.827629,0.178255,-0.529223,-0.056376
-0.154081,0.847512,-0.5022,-0.076083,0.829537,0.168472,-0.530045,-0.050378
-0.166216,0.845964,-0.499739,-0.083591,0.837563,0.188473,-0.510905,-0.044078
-0.17252,0.845416,-0.497832,-0.087649,0.840255,0.190054,-0.506469,-0.036608
-0.179411,0.84517,-0.49499,-0.09216,0.840828,0.181491,-0.509181,-0.028365
-0.191695,0.844139,-0.490647,-0.099787,0.842297,0.175562,-0.509211,-0.020425
-0.200598,0.843287,-0.487443,-0.105048,0.843607,0.169648,-0.509331,-0.011349
-0.205664,0.842642,-0.485794,-0.108022,0.845722,0.16444,-0.507653,-0.001615
-0.213323,0.841248,-0.483927,-0.112336,0.847672,0.159642,-0.505877,0.007483
-0.223065,0.839248,-0.48177,-0.117527,0.849821,0.154223,-0.503766,0.015489
-0.228737,0.837669,-0.481233,-0.120057,0.852791,0.149977,-0.499754,0.022369
-0.239594,0.834357,-0.480498,-0.124796,0.854719,0.14368,-0.497954,0.029213
-0.250202,0.831083,-0.479525,-0.12948,0.856901,0.139094,-0.495055,0.035987
-0.256473,0.829341,-0.478547,-0.131972,0.858777,0.135004,-0.492395,0.042695
-0.268576,0.826244,-0.475885,-0.136858,0.86003,0.13307,-0.490171,0.048713
-0.27626,0.824573,-0.473534,-0.139767,0.860751,0.130154,-0.489101,0.054294
-0.282366,0.823797,-0.470627,-0.141941,0.860972,0.127674,-0.488899,0.058342
-0.292823,0.821783,-0.466461,-0.14612,0.861317,0.126724,-0.488045,0.06234
-0.297695,0.820644,-0.464737,-0.148152,0.861512,0.125652,-0.487508,0.065914
-0.304643,0.818774,-0.462736,-0.150619,0.861581,0.124549,-0.487229,0.069092
-0.312535,0.816519,-0.460571,-0.153305,0.861899,0.122987,-0.486667,0.071831
-0.31523,0.815413,-0.46044,-0.154061,0.862895,0.121799,-0.484871,0.074004
-0.320584,0.813326,-0.459946,-0.155513,0.863776,0.120533,-0.4834,0.075416
-0.324382,0.811871,-0.459547,-0.156419,0.864562,0.119802,-0.481986,0.076611
-0.326068,0.811123,-0.459638,-0.156526,0.865197,0.119018,-0.480715,0.078618
-0.330513,0.809488,-0.459084,-0.157292,0.865842,0.118522,-0.479223,0.081328
-0.334232,0.808711,-0.457603,-0.157745,0.866389,0.117978,-0.477827,0.084447
-0.335943,0.80866,-0.456356,-0.157988,0.867519,0.117026,-0.475182,0.08898
-0.337521,0.808515,-0.455307,-0.158395,0.868338,0.115399,-0.473253,0.093293
-0.340115,0.808253,-0.453735,-0.158692,0.869105,0.114133,-0.471458,0.096736
-0.341992,0.807902,-0.452935,-0.158731,0.869448,0.113246,-0.470325,0.100148
-0.345244,0.807067,-0.451913,-0.158847,0.869255,0.112759,-0.470104,0.10336
-0.349669,0.806019,-0.450299,-0.159073,0.868964,0.112894,-0.469949,0.10632
-0.352483,0.805418,-0.449171,-0.159099,0.868602,0.113166,-0.470038,0.108579
-0.357183,0.804442,-0.447189,-0.159139,0.868419,0.113453,-0.469972,0.110011
-0.361069,0.803483,-0.445742,-0.159267,0.869163,0.112768,-0.468518,0.111042
-0.362922,0.802572,-0.445831,-0.159406,0.871635,0.108056,-0.464621,0.112714
-0.366837,0.80076,-0.445853,-0.159491,0.871588,0.109602,-0.464263,0.113051
-0.368937,0.799607,-0.446187,-0.159499,0.87172,0.109689,-0.463642,0.114495
-0.369998,0.79873,-0.446934,-0.159342,0.868365,0.116241,-0.468245,0.114785
-0.371946,0.797619,-0.447405,-0.159052,0.867405,0.117314,-0.46928,0.116717
-0.372333,0.797668,-0.447108,-0.15874,0.866104,0.119161,-0.470892,0.118006
-0.372863,0.798019,-0.446313,-0.157963,0.86506,0.121183,-0.472175,0.118475
-0.37388,0.797971,-0.445834,-0.157152,0.864006,0.123678,-0.473634,0.117759
-0.374724,0.797425,-0.446315,-0.156546,0.863303,0.126534,-0.474402,0.116791
-0.376441,0.79609,-0.447743,-0.155141,0.863233,0.128593,-0.47423,0.115752
-0.377588,0.794519,-0.450187,-0.153323,0.863542,0.130271,-0.47356,0.114304
-0.377563,0.793563,-0.452359,-0.151936,0.860826,0.138005,-0.477319,0.109998
-0.376956,0.793418,-0.453547,-0.150655,0.859991,0.141422,-0.478788,0.105723
-0.375642,0.793396,-0.455546,-0.147998,0.859485,0.146119,-0.479412,0.100497
-0.374477,0.793594,-0.45685,-0.145854,0.859475,0.150273,-0.479301,0.094816
-0.372685,0.794345,-0.457731,-0.143574,0.859791,0.154005,-0.478793,0.08831
-0.369355,0.795454,-0.459722,-0.13962,0.859892,0.157976,-0.478727,0.08031
-0.36666,0.796366,-0.461014,-0.137245,0.858977,0.161858,-0.480508,0.071221
-0.361977,0.798261,-0.46241,-0.133933,0.857873,0.167844,-0.481983,0.05978
-0.356296,0.800758,-0.46369,-0.129772,0.856367,0.172091,-0.484453,0.048216
-0.352508,0.802981,-0.463309,-0.127729,0.854688,0.17849,-0.486228,0.035109
-0.344292,0.807421,-0.462777,-0.12402,0.852954,0.186108,-0.487209,0.021452
-0.336519,0.811173,-0.462779,-0.120821,0.851527,0.192414,-0.487651,0.008671
-0.329053,0.814248,-0.46333,-0.11857,0.849917,0.20037,-0.487289,-0.006454
-0.314989,0.81991,-0.464304,-0.113848,0.848229,0.203194,-0.48865,-0.020975
-0.305551,0.823361,-0.46525,-0.110753,0.843658,0.187677,-0.501726,-0.035902
-0.293318,0.82751,-0.466704,-0.106721,0.842178,0.198855,-0.498748,-0.049426
-0.272491,0.834659,-0.468199,-0.099456,0.839965,0.207061,-0.497234,-0.065901
-0.255477,0.840615,-0.46842,-0.093215,0.837102,0.213791,-0.49774,-0.076209
-0.245166,0.84434,-0.468038,-0.089074,0.835099,0.220285,-0.496451,-0.087296
-0.231112,0.849403,-0.467163,-0.082887,0.826738,0.237336,-0.498621,-0.107483
-0.21274,0.855612,-0.465932,-0.074751,0.824971,0.242664,-0.49674,-0.117417
-0.203618,0.858348,-0.465618,-0.070623,0.826386,0.240724,-0.494041,-0.122729
-0.188789,0.862379,-0.465386,-0.063924,0.823518,0.249522,-0.491299,-0.134839
-0.17339,0.866295,-0.465006,-0.056971,0.819532,0.258395,-0.489229,-0.14918
-0.165858,0.868018,-0.464957,-0.053488,0.818268,0.262653,-0.486511,-0.157348
-0.150109,0.871652,-0.46427,-0.046388,0.805112,0.288153,-0.484915,-0.183356
-0.138716,0.874191,-0.463526,-0.04124,0.816898,0.271191,-0.471727,-0.191329
-0.12944,0.876387,-0.462445,-0.036666,0.816768,0.275177,-0.465292,-0.201671
-0.112896,0.880102,-0.460302,-0.028381,0.814025,0.278226,-0.463699,-0.211985
-0.103994,0.882222,-0.458612,-0.023517,0.810607,0.28497,-0.460897,-0.221998
-0.091002,0.885372,-0.45562,-0.015981,0.807645,0.292368,-0.457953,-0.229149
-0.074985,0.888839,-0.451999,-0.00691,0.805345,0.297397,-0.456242,-0.234131
-0.067066,0.89056,-0.449898,-0.002248,0.803749,0.300985,-0.455123,-0.23719
-0.051838,0.89345,-0.446121,0.006585,0.802298,0.303827,-0.4551,-0.23852
-0.040056,0.895355,-0.443357,0.013356,0.800854,0.306091,-0.456035,-0.238692
-0.034149,0.895948,-0.442529,0.016982,0.799651,0.307994,-0.456941,-0.238544
-0.02209,0.896972,-0.440853,0.024718,0.798798,0.309861,-0.457087,-0.238704
-0.015349,0.897011,-0.440723,0.030146,0.798607,0.311117,-0.456284,-0.239243
-0.014155,0.89659,-0.441478,0.032107,0.798783,0.31324,-0.4539,-0.240418
-0.012986,0.896205,-0.442171,0.033815,0.798991,0.314946,-0.451222,-0.242531
-0.011809,0.895388,-0.443661,0.036261,0.798778,0.3179,-0.448288,-0.24481
-0.011471,0.894993,-0.444366,0.037463,0.798146,0.321489,-0.445373,-0.247488
-0.011029,0.894987,-0.444286,0.038679,0.796909,0.325381,-0.443191,-0.250289
-0.010125,0.895083,-0.443931,0.040715,0.795237,0.328576,-0.442779,-0.252157
-0.009231,0.895678,-0.442592,0.042392,0.793877,0.330703,-0.442974,-0.253316
-0.006961,0.896842,-0.4399,0.046084,0.793051,0.332332,-0.442893,-0.253911
-0.004538,0.897659,-0.437855,0.049793,0.792623,0.333196,-0.442858,-0.254178
-0.002425,0.897747,-0.437391,0.052377,0.792623,0.333127,-0.442717,-0.254512
0.001406,0.897815,-0.436667,0.057078,0.792661,0.332895,-0.442634,-0.254844
0.003501,0.897644,-0.436659,0.059667,0.79272,0.332585,-0.442664,-0.255011
0.004327,0.897214,-0.437397,0.060669,0.792692,0.332797,-0.442547,-0.255024
0.005863,0.896868,-0.43782,0.062588,0.792608,0.332721,-0.442724,-0.255076
0.006158,0.896864,-0.437781,0.062874,0.792532,0.333187,-0.442592,-0.254937
0.006403,0.89698,-0.437565,0.062714,0.792708,0.333331,-0.442049,-0.255141
0.006965,0.897043,-0.4374,0.062895,0.79309,0.333307,-0.441318,-0.255249
0.006981,0.897064,-0.437377,0.062742,0.79354,0.332982,-0.440619,-0.255484
0.006981,0.897057,-0.437416,0.062583,0.793901,0.332735,-0.440113,-0.255555
0.007061,0.897061,-0.437386,0.062728,0.794239,0.332313,-0.439813,-0.255573
0.007104,0.897142,-0.437183,0.062972,0.794205,0.332277,-0.440003,-0.255398
0.007138,0.897384,-0.436676,0.063034,0.793868,0.332281,-0.44081,-0.255047
0.007123,0.897831,-0.435762,0.063002,0.793344,0.332167,-0.442037,-0.254703
0.007098,0.898141,-0.435139,0.062888,0.79243,0.332165,-0.443986,-0.254161
0.007085,0.898276,-0.434897,0.062646,0.791276,0.332009,-0.446693,-0.253215
0.007032,0.89844,-0.434603,0.062338,0.788913,0.331624,-0.452239,-0.251241
0.006916,0.89832,-0.434871,0.062207,0.785947,0.33028,-0.45994,-0.24831
0.006752,0.897847,-0.435885,0.061965,0.782155,0.328985,-0.469427,-0.244217
0.006623,0.897276,-0.43712,0.061538,0.777204,0.327046,-0.481299,-0.239471
0.006541,0.896534,-0.438712,0.061027,0.772296,0.325191,-0.492423,-0.235222
0.006197,0.894494,-0.443057,0.059601,0.766041,0.324121,-0.505618,-0.229078
0.005661,0.892123,-0.448057,0.057789,0.754083,0.319943,-0.526181,-0.228319
0.004601,0.888904,-0.454752,0.055111,0.734956,0.333711,-0.545411,-0.225841
0.00258,0.882774,-0.467101,0.050281,0.726266,0.34233,-0.553866,-0.220407
0.001299,0.878397,-0.475637,0.046852,0.717121,0.341546,-0.567648,-0.216471
0.000142,0.872894,-0.486063,0.042514,0.704348,0.355122,-0.578732,-0.207003
-0.001418,0.864519,-0.501296,0.036285,0.699628,0.343741,-0.591012,-0.20753
-0.001636,0.85967,-0.509767,0.033361,0.681265,0.361163,-0.607094,-0.192033
-0.001171,0.850703,-0.524845,0.029154,0.673177,0.356495,-0.620438,-0.186549
-0.000453,0.837476,-0.545958,0.023967,0.666196,0.373405,-0.617696,-0.187626
0.000402,0.82736,-0.561274,0.02136,0.657815,0.375168,-0.628035,-0.179167
0.000531,0.820668,-0.571081,0.019473,0.647938,0.357184,-0.648704,-0.178268
0.00019,0.809157,-0.587386,0.015901,0.651719,0.298275,-0.674151,-0.178364
-0.000263,0.797317,-0.603437,0.01255,0.639887,0.344233,-0.66951,-0.154286
-0.00097,0.791028,-0.611682,0.011289,0.630619,0.351603,-0.675514,-0.149585
-0.002091,0.778486,-0.627598,0.009137,0.623118,0.358068,-0.679334,-0.148383
-0.002712,0.769243,-0.638912,0.007688,0.615012,0.377594,-0.674839,-0.154192
-0.002643,0.763464,-0.645811,0.007169,0.608573,0.374236,-0.683398,-0.150181
-0.002468,0.752385,-0.658698,0.006027,0.601258,0.375671,-0.689331,-0.148939
-0.002099,0.746942,-0.664869,0.005756,0.605767,0.364306,-0.694416,-0.134584
-0.000738,0.740372,-0.672179,0.005655,0.600025,0.362921,-0.700799,-0.130916
0.001072,0.730923,-0.682447,0.00509,0.594525,0.361051,-0.707076,-0.127379
0.002145,0.726501,-0.687153,0.00456,0.58719,0.361069,-0.713527,-0.125362
0.003316,0.718449,-0.695569,0.003509,0.578773,0.361199,-0.720972,-0.121476
0.004004,0.711603,-0.702572,0.002358,0.570932,0.360954,-0.728176,-0.116225
0.004087,0.707868,-0.706339,0.000668,0.562311,0.361057,-0.735556,-0.111359
0.004542,0.698751,-0.715352,-0.002616,0.554463,0.361408,-0.742085,-0.106135
0.004733,0.689302,-0.724445,-0.0054,0.546086,0.362737,-0.748158,-0.102336
0.004734,0.683079,-0.730303,-0.006901,0.534842,0.365976,-0.755221,-0.098217
0.004834,0.676113,-0.736743,-0.008198,0.524712,0.365819,-0.762779,-0.09498
0.004725,0.664442,-0.747263,-0.010094,0.512696,0.36636,-0.771097,-0.091284
0.004386,0.657228,-0.753608,-0.01074,0.497484,0.369386,-0.780126,-0.086406
0.004068,0.649246,-0.7605,-0.010567,0.483183,0.368816,-0.789895,-0.081084
0.004171,0.636778,-0.770968,-0.010705,0.470389,0.370049,-0.797578,-0.075277
0.005247,0.630014,-0.776499,-0.010646,0.456365,0.37121,-0.805624,-0.070032
0.007864,0.617832,-0.786206,-0.010556,0.444088,0.37126,-0.812844,-0.065096
0.010525,0.604291,-0.796629,-0.010686,0.431814,0.372699,-0.819173,-0.0599
0.012316,0.595593,-0.803122,-0.011001,0.41833,0.373984,-0.825909,-0.054871
0.014786,0.578304,-0.815615,-0.011331,0.404777,0.375926,-0.83206,-0.050127
0.015936,0.566063,-0.824134,-0.011421,0.389986,0.377499,-0.838585,-0.046704
0.016174,0.556228,-0.830801,-0.011312,0.382122,0.379887,-0.841664,-0.035653
0.017406,0.538818,-0.842174,-0.011187,0.376191,0.381454,-0.844116,-0.021019
0.018805,0.529669,-0.847931,-0.010914,0.352913,0.38157,-0.853799,-0.02973
0.02132,0.516475,-0.855986,-0.009828,0.344043,0.382242,-0.857449,-0.017488
0.023931,0.500007,-0.865655,-0.008451,0.330106,0.381875,-0.86317,-0.01177
0.025087,0.492144,-0.870126,-0.007408,0.31473,0.381143,-0.869279,-0.005328
0.027193,0.476116,-0.878951,-0.005337,0.301282,0.380564,-0.8743,0.000056
0.028852,0.457445,-0.888768,-0.003339,0.289322,0.380379,-0.878403,0.003526
0.029158,0.445736,-0.894691,-0.00252,0.288667,0.382436,-0.877672,0.0103
0.029581,0.435784,-0.899567,-0.002482,0.272998,0.382078,-0.882864,0.006336
0.030351,0.417458,-0.90819,-0.002699,0.265607,0.383275,-0.884612,0.003806
0.030428,0.403302,-0.914561,-0.002826,0.257554,0.383436,-0.886913,0.005233
0.029744,0.395598,-0.917943,-0.002507,0.248619,0.383622,-0.889358,0.008037
0.029415,0.381682,-0.923829,-0.001602,0.239851,0.383655,-0.891707,0.011828
0.029805,0.375338,-0.926414,-0.00061,0.230525,0.383687,-0.894106,0.014742
0.031202,0.370941,-0.928137,0.00075,0.221719,0.383439,-0.896394,0.017144
0.032984,0.361991,-0.9316,0.002107,0.214524,0.384185,-0.897754,0.020477
0.034043,0.356596,-0.93364,0.00236,0.208718,0.38476,-0.898772,0.024598
0.035556,0.346215,-0.937481,0.002777,0.203955,0.385008,-0.899705,0.026501
0.03687,0.335908,-0.941172,0.003312,0.200374,0.385386,-0.900327,0.027177
0.037541,0.330309,-0.943124,0.003653,0.199766,0.38574,-0.900309,0.027234
0.038975,0.319419,-0.946805,0.004664,0.197817,0.386799,-0.900159,0.031114
0.03965,0.312784,-0.948984,0.005695,0.198544,0.38696,-0.899856,0.033187
0.039239,0.308966,-0.950243,0.006868,0.200289,0.386955,-0.899328,0.03687
0.038842,0.302313,-0.952386,0.008326,0.197606,0.388109,-0.89959,0.032565
0.038702,0.300522,-0.952952,0.009086,0.202091,0.388979,-0.897922,0.039886
0.037493,0.299192,-0.953405,0.010338,0.21084,0.389783,-0.895019,0.050569
0.034467,0.296976,-0.954194,0.0118,0.220594,0.390492,-0.89168,0.06132
0.030723,0.297089,-0.954281,0.012289,0.225375,0.392431,-0.889581,0.062055
0.028158,0.297564,-0.954207,0.012686,0.230477,0.39407,-0.8875,0.062709
0.023402,0.298791,-0.95393,0.014224,0.235285,0.395808,-0.885641,0.060146
0.017838,0.300786,-0.953393,0.016123,0.235963,0.397839,-0.885222,0.049267
0.014783,0.302988,-0.952726,0.017352,0.243856,0.401017,-0.881775,0.046825
0.009727,0.307142,-0.95142,0.019443,0.250954,0.404767,-0.878176,0.04465
0.006214,0.310802,-0.950226,0.021023,0.260453,0.408613,-0.873695,0.04308
0.004854,0.315379,-0.948708,0.021812,0.270548,0.412056,-0.869065,0.041709
0.001706,0.32383,-0.945827,0.023501,0.279086,0.415273,-0.86501,0.037648
0.000222,0.329629,-0.943759,0.025928,0.288832,0.417942,-0.86047,0.038638
-0.00005,0.337544,-0.940839,0.029917,0.300313,0.420651,-0.855158,0.039625
-0.001235,0.347746,-0.93697,0.034168,0.310954,0.422949,-0.850438,0.034322
-0.003287,0.353648,-0.934671,0.036349,0.323737,0.424708,-0.845004,0.028032
-0.005524,0.36489,-0.930183,0.039923,0.340526,0.427934,-0.836913,0.022156
-0.006204,0.375043,-0.92599,0.043073,0.357108,0.429749,-0.829225,0.013258
-0.005254,0.381585,-0.92324,0.044759,0.378482,0.432554,-0.818304,0.005064
-0.004939,0.396692,-0.916671,0.048316,0.395057,0.433686,-0.809683,-0.016137
-0.005257,0.413944,-0.908837,0.051452,0.418576,0.43545,-0.796433,-0.029536
-0.005575,0.426468,-0.902931,0.053095,0.441795,0.436763,-0.782459,-0.042586
-0.005771,0.440644,-0.895993,0.054826,0.464122,0.438509,-0.767591,-0.055716
-0.006054,0.466519,-0.882606,0.05779,0.482318,0.440231,-0.754292,-0.067888
-0.006145,0.484926,-0.872495,0.059762,0.498156,0.441316,-0.742165,-0.07919
-0.005908,0.506495,-0.860006,0.061869,0.511585,0.442592,-0.731105,-0.088763
-0.005387,0.539207,-0.839641,0.065119,0.525762,0.442674,-0.719982,-0.096124
-0.004303,0.555764,-0.828635,0.066937,0.534078,0.449312,-0.707834,-0.108855
-0.001301,0.578968,-0.812351,0.069925,0.54296,0.457403,-0.693577,-0.122182
0.002082,0.60331,-0.794158,0.073039,0.567022,0.443197,-0.683685,-0.120987
0.004315,0.612233,-0.787176,0.074268,0.585968,0.442756,-0.665671,-0.132251
0.007715,0.630755,-0.772132,0.076871,0.604962,0.439987,-0.64803,-0.143141
0.009666,0.644896,-0.760131,0.078912,0.627161,0.438291,-0.624938,-0.154995
0.010157,0.655622,-0.750738,0.080361,0.636626,0.424746,-0.622393,-0.164087
0.011539,0.676754,-0.731439,0.082931,0.667006,0.42746,-0.584241,-0.176192
0.011929,0.689869,-0.718924,0.084237,0.660792,0.426521,-0.582724,-0.204613
0.011677,0.709385,-0.699508,0.085643,0.685497,0.413848,-0.562473,-0.20603
