IMU_Q0,IMU_Q1,IMU_Q2,IMU_Q3,Opt_Q0,Opt_Q1,Opt_Q2,Opt_Q3
-0.56369,-0.331134,0.395991,0.644822,0.685479,0.303806,-0.569114,-0.337536
-0.549085,-0.339653,0.39588,0.653009,0.683521,0.286146,-0.570961,-0.353443
-0.54195,-0.343716,0.394272,0.657799,0.675367,0.290976,-0.574525,-0.359351
-0.529376,-0.350071,0.390738,0.666735,0.669434,0.286889,-0.57862,-0.367085
-0.516592,-0.355733,0.387732,0.675463,0.651741,0.321408,-0.580716,-0.367014
-0.509695,-0.357002,0.386486,0.680727,0.648208,0.322746,-0.583631,-0.367471
-0.495852,-0.359643,0.384634,0.690539,0.65644,0.319529,-0.589504,-0.345649
-0.486864,-0.360877,0.384349,0.696425,0.655743,0.322308,-0.587952,-0.347033
-0.479647,-0.360187,0.387436,0.700069,0.657232,0.324356,-0.586822,-0.344207
-0.46619,-0.360071,0.391406,0.706977,0.657571,0.327947,-0.585191,-0.342932
-0.45866,-0.360893,0.391759,0.711275,0.658199,0.332386,-0.581972,-0.342931
-0.456968,-0.361913,0.39067,0.712444,0.658602,0.334439,-0.580361,-0.342892
-0.457261,-0.363652,0.38912,0.712218,0.657046,0.353295,-0.559476,-0.361192
-0.458454,-0.366302,0.386642,0.711443,0.66174,0.319453,-0.560026,-0.382649
-0.459545,-0.368149,0.384769,0.710801,0.606932,0.393477,-0.554365,-0.411691
-0.460672,-0.370815,0.381066,0.71068,0.662475,0.327676,-0.551449,-0.386859
-0.461352,-0.373637,0.376422,0.711236,NaN,NaN,NaN,NaN
-0.460522,-0.375049,0.37244,0.713124,NaN,NaN,NaN,NaN
-0.458663,-0.377956,0.36393,0.71717,0.648975,0.396593,-0.505946,-0.406896
-0.45694,-0.380327,0.356499,0.720739,0.644971,0.408978,-0.496813,-0.412221
-0.45487,-0.381896,0.34885,0.72495,0.643719,0.408031,-0.492497,-0.420219
-0.451555,-0.384801,0.334896,0.732032,0.642409,0.414138,-0.486263,-0.423496
-0.449305,-0.386783,0.32609,0.736335,0.64256,0.419354,-0.47924,-0.426131
-0.445882,-0.389921,0.315125,0.741517,0.642753,0.428999,-0.471022,-0.425402
-0.441189,-0.393969,0.301165,0.747957,0.643175,0.435843,-0.46263,-0.427014
-0.438712,-0.39561,0.295862,0.75066,0.645651,0.438181,-0.449678,-0.434651
-0.435189,-0.397916,0.286236,0.75521,0.641486,0.448171,-0.449834,-0.43045
-0.432947,-0.40065,0.272626,0.760074,0.64164,0.45235,-0.443178,-0.432749
-0.433789,-0.402381,0.262931,0.762092,0.640382,0.456859,-0.440088,-0.433028
-0.433912,-0.404085,0.255915,0.763507,0.642876,0.45656,-0.43081,-0.438938
-0.433496,-0.406759,0.244516,0.766055,0.642077,0.459003,-0.43091,-0.437459
-0.433233,-0.408843,0.23511,0.768037,0.6407,0.46069,-0.435269,-0.43337
-0.43292,-0.410131,0.231009,0.76877,0.641408,0.458899,-0.433863,-0.435626
-0.432273,-0.412799,0.222822,0.770122,0.641394,0.461762,-0.433633,-0.432841
-0.431811,-0.414208,0.218362,0.770902,0.64185,0.46246,-0.432665,-0.432389
-0.431608,-0.414634,0.216929,0.771191,0.642272,0.463204,-0.431234,-0.432395
-0.431489,-0.415598,0.213564,0.771677,0.642499,0.464292,-0.429983,-0.432137
-0.431682,-0.415692,0.213059,0.771658,0.642713,0.465037,-0.429497,-0.431501
-0.431994,-0.415578,0.213013,0.771558,0.643021,0.465107,-0.429926,-0.430538
-0.432263,-0.4157,0.212032,0.771612,0.643396,0.464706,-0.430921,-0.429415
-0.432631,-0.415742,0.211235,0.771601,0.643959,0.464067,-0.431791,-0.428387
-0.433282,-0.415978,0.209413,0.771606,0.645125,0.463047,-0.43233,-0.427192
-0.433722,-0.416418,0.208212,0.771446,0.646615,0.461669,-0.432465,-0.426293
-0.434185,-0.417058,0.208388,0.770792,0.648483,0.459508,-0.432586,-0.425666
-0.435106,-0.417765,0.208843,0.769766,0.650389,0.457086,-0.433225,-0.424715
-0.435727,-0.417874,0.209551,0.769163,0.652196,0.454779,-0.434477,-0.423139
-0.436774,-0.417574,0.210638,0.768435,0.653324,0.453199,-0.435519,-0.422021
-0.438753,-0.416615,0.211919,0.767475,0.654347,0.451614,-0.436749,-0.420863
-0.440874,-0.414719,0.213101,0.766959,0.65665,0.449915,-0.437065,-0.41876
-0.442191,-0.413409,0.214155,0.766615,0.659299,0.447939,-0.43768,-0.416066
-0.444052,-0.411883,0.216403,0.765728,0.660827,0.446952,-0.437971,-0.414395
-0.446395,-0.410163,0.21927,0.764472,0.662409,0.446369,-0.437896,-0.412572
-0.447818,-0.409681,0.220884,0.763433,0.663141,0.446491,-0.437384,-0.411807
-0.450683,-0.408757,0.223389,0.761511,0.664588,0.445764,-0.436654,-0.411036
-0.453302,-0.407815,0.225391,0.75987,0.668229,0.443122,-0.436417,-0.408232
-0.454846,-0.407425,0.225982,0.758981,0.670075,0.441566,-0.43683,-0.406446
-0.457767,-0.406572,0.227269,0.757296,0.675769,0.43694,-0.439748,-0.398801
-0.459573,-0.406121,0.227875,0.756261,0.678529,0.436782,-0.438536,-0.39561
-0.461505,-0.405582,0.228204,0.755274,0.68592,0.419954,-0.44563,-0.393149
-0.464761,-0.404362,0.229107,0.753657,0.687039,0.427474,-0.441172,-0.388085
-0.466912,-0.403252,0.229587,0.752775,0.691448,0.423161,-0.442379,-0.383582
-0.471253,-0.401294,0.230375,0.750874,0.696816,0.41442,-0.446828,-0.378218
-0.475932,-0.399328,0.231394,0.748654,0.702631,0.401432,-0.453227,-0.373827
-0.479024,-0.397889,0.232776,0.747018,0.70675,0.398553,-0.455354,-0.366487
-0.485017,-0.394918,0.23598,0.743715,0.711307,0.392207,-0.458486,-0.360564
-0.489328,-0.392585,0.23884,0.741209,0.715413,0.389688,-0.462101,-0.350414
-0.493397,-0.390501,0.242376,0.73846,0.71949,0.383726,-0.465221,-0.344467
-0.50168,-0.3869,0.248565,0.732695,0.725021,0.365986,-0.474086,-0.34006
-0.509634,-0.384027,0.254443,0.726674,0.730269,0.354649,-0.480127,-0.33228
-0.514592,-0.382676,0.258137,0.722578,0.734473,0.350255,-0.483219,-0.323063
-0.518279,-0.382089,0.260781,0.719297,0.738774,0.345799,-0.485931,-0.313858
-0.524,-0.381398,0.264847,0.714014,0.74319,0.340306,-0.488372,-0.305538
-0.532977,-0.380351,0.27141,0.705411,0.748024,0.334433,-0.490587,-0.296544
-0.542037,-0.379162,0.278677,0.696256,0.753261,0.328725,-0.491953,-0.287263
-0.548242,-0.378178,0.284138,0.689694,0.758028,0.32343,-0.492863,-0.279056
-0.553055,-0.377148,0.28796,0.684812,0.761607,0.31851,-0.494518,-0.271953
-0.5618,-0.374945,0.294349,0.676133,0.764985,0.313491,-0.496606,-0.264394
-0.568923,-0.372709,0.299354,0.66918,0.767216,0.308995,-0.499893,-0.256919
-0.574421,-0.370238,0.302411,0.664463,0.770571,0.304553,-0.502478,-0.246947
-0.584623,-0.366067,0.308039,0.655228,0.758767,0.297675,-0.52473,-0.245601
-0.590162,-0.363745,0.311118,0.65008,0.769465,0.298826,-0.517605,-0.225195
-0.59495,-0.361722,0.31465,0.645126,0.770124,0.295156,-0.522774,-0.215637
-0.602169,-0.358887,0.320438,0.637112,0.773208,0.289512,-0.525479,-0.205437
-0.605361,-0.358233,0.32408,0.632597,0.775874,0.283341,-0.528569,-0.195836
-0.611,-0.357232,0.331287,0.623949,0.779755,0.277919,-0.528964,-0.186923
-0.616822,-0.35589,0.338458,0.615077,0.781417,0.266465,-0.534192,-0.181724
-0.620395,-0.35496,0.343072,0.609439,0.769856,0.293297,-0.536824,-0.181986
-0.627731,-0.352489,0.351911,0.598217,0.775212,0.281567,-0.538575,-0.172344
-0.632824,-0.350367,0.357419,0.590786,0.777996,0.275104,-0.540479,-0.164082
-0.637812,-0.34776,0.361879,0.584211,0.780194,0.288098,-0.533058,-0.15539
-0.647048,-0.343073,0.370462,0.571304,0.786549,0.279778,-0.531584,-0.143123
-0.654774,-0.338917,0.376454,0.560971,0.799881,0.250835,-0.531418,-0.12193
-0.65924,-0.336328,0.37935,0.55532,0.801454,0.229462,-0.540196,-0.114922
-0.664458,-0.33322,0.38289,0.548502,0.795043,0.244441,-0.541688,-0.121362
-0.671786,-0.328834,0.387789,0.538693,0.807817,0.218592,-0.538524,-0.098192
-0.675604,-0.326518,0.390158,0.533594,0.808563,0.215333,-0.539511,-0.093734
-0.681241,-0.322782,0.39353,0.526172,0.802413,0.226961,-0.542767,-0.10013
-0.687997,-0.318072,0.397509,0.517182,0.814957,0.203755,-0.536425,-0.0811
-0.691637,-0.31528,0.399361,0.51259,0.821464,0.190605,-0.532914,-0.069784
-0.698652,-0.309722,0.403418,0.503202,0.824332,0.18394,-0.53174,-0.062416
-0.704234,-0.305068,0.406807,0.495476,0.827629,0.178255,-0.529223,-0.056376
-0.70823,-0.301309,0.408906,0.490327,0.829537,0.168472,-0.530045,-0.050378
-0.715716,-0.29426,0.412475,0.480652,0.837563,0.188473,-0.510905,-0.044078
-0.719786,-0.290042,0.413996,0.475807,0.840255,0.190054,-0.506469,-0.036608
-0.724485,-0.284842,0.415176,0.470761,0.840828,0.181491,-0.509181,-0.028365
-0.732442,-0.276378,0.417498,0.461345,0.842297,0.175562,-0.509211,-0.020425
-0.738135,-0.270393,0.418953,0.454448,0.843607,0.169648,-0.509331,-0.011349
-0.741261,-0.267124,0.419889,0.45041,0.845722,0.16444,-0.507653,-0.001615
-0.745691,-0.262753,0.42162,0.444008,0.847672,0.159642,-0.505877,0.007483
-0.751165,-0.257558,0.423765,0.435705,0.849821,0.154223,-0.503766,0.015489
-0.75406,-0.255389,0.425174,0.430578,0.852791,0.149977,-0.499754,0.022369
-0.759395,-0.251518,0.428006,0.420559,0.854719,0.14368,-0.497954,0.029213
-0.764581,-0.247518,0.430629,0.410743,0.856901,0.139094,-0.495055,0.035987
-0.767783,-0.245064,0.4317,0.405077,0.858777,0.135004,-0.492395,0.042695
-0.774151,-0.239727,0.433273,0.394329,0.86003,0.13307,-0.490171,0.048713
-0.778403,-0.236008,0.433667,0.387714,0.860751,0.130154,-0.489101,0.054294
-0.782172,-0.232415,0.433149,0.382848,0.860972,0.127674,-0.488899,0.058342
-0.788142,-0.226514,0.433158,0.37403,0.861317,0.126724,-0.488045,0.06234
-0.790782,-0.223858,0.433376,0.369779,0.861512,0.125652,-0.487508,0.065914
-0.794372,-0.220699,0.433705,0.363544,0.861581,0.124549,-0.487229,0.069092
-0.798358,-0.217269,0.434074,0.356369,0.861899,0.122987,-0.486667,0.071831
-0.799482,-0.216642,0.434516,0.353681,0.862895,0.121799,-0.484871,0.074004
-0.801792,-0.215266,0.435193,0.34842,0.863776,0.120533,-0.4834,0.075416
-0.803449,-0.214343,0.435552,0.344705,0.864562,0.119802,-0.481986,0.076611
-0.804112,-0.214332,0.435692,0.342984,0.865197,0.119018,-0.480715,0.078618
-0.806099,-0.213398,0.435842,0.338685,0.865842,0.118522,-0.479223,0.081328
-0.808179,-0.212031,0.435115,0.335506,0.866389,0.117978,-0.477827,0.084447
-0.809353,-0.210977,0.434405,0.33426,0.867519,0.117026,-0.475182,0.08898
-0.810366,-0.209947,0.433951,0.333041,0.868338,0.115399,-0.473253,0.093293
-0.812015,-0.208626,0.433049,0.331022,0.869105,0.114133,-0.471458,0.096736
-0.813094,-0.208033,0.432511,0.329447,0.869448,0.113246,-0.470325,0.100148
-0.814803,-0.207228,0.431871,0.326557,0.869255,0.112759,-0.470104,0.10336
-0.817191,-0.205927,0.430889,0.322687,0.868964,0.112894,-0.469949,0.10632
-0.818756,-0.205111,0.43011,0.320272,0.868602,0.113166,-0.470038,0.108579
-0.821389,-0.203681,0.428737,0.316258,0.868419,0.113453,-0.469972,0.110011
-0.823459,-0.202567,0.427804,0.312833,0.869163,0.112768,-0.468518,0.111042
-0.824125,-0.202532,0.427965,0.310878,0.871635,0.108056,-0.464621,0.112714
-0.825612,-0.202488,0.428041,0.306828,0.871588,0.109602,-0.464263,0.113051
-0.826282,-0.202718,0.428283,0.304528,0.87172,0.109689,-0.463642,0.114495
-0.826412,-0.203357,0.4287,0.303158,0.868365,0.116241,-0.468245,0.114785
-0.827003,-0.203896,0.428828,0.300995,0.867405,0.117314,-0.46928,0.116717
-0.827312,-0.203906,0.428397,0.300756,0.866104,0.119161,-0.470892,0.118006
-0.827935,-0.203893,0.427286,0.300629,0.86506,0.121183,-0.472175,0.118475
-0.82862,-0.204128,0.426374,0.299876,0.864006,0.123678,-0.473634,0.117759
-0.828831,-0.204897,0.426285,0.298893,0.863303,0.126534,-0.474402,0.116791
-0.829101,-0.2069,0.426301,0.296735,0.863233,0.128593,-0.47423,0.115752
-0.828801,-0.209913,0.426744,0.294814,0.863542,0.130271,-0.47356,0.114304
-0.828107,-0.21243,0.427299,0.294155,0.860826,0.138005,-0.477319,0.109998
-0.827576,-0.214176,0.427233,0.294482,0.859991,0.141422,-0.478788,0.105723
-0.826631,-0.217468,0.426768,0.295395,0.859485,0.146119,-0.479412,0.100497
-0.825947,-0.219906,0.426174,0.296359,0.859475,0.150273,-0.479301,0.094816
-0.825211,-0.222141,0.425185,0.298157,0.859791,0.154005,-0.478793,0.08831
-0.823641,-0.226345,0.423797,0.301296,0.859892,0.157976,-0.478727,0.08031
-0.82238,-0.228938,0.423031,0.303847,0.858977,0.161858,-0.480508,0.071221
-0.820409,-0.232267,0.421676,0.308498,0.857873,0.167844,-0.481983,0.05978
-0.818157,-0.236115,0.419639,0.31428,0.856367,0.172091,-0.484453,0.048216
-0.81705,-0.23729,0.417925,0.318531,0.854688,0.17849,-0.486228,0.035109
-0.81438,-0.239536,0.414926,0.32748,0.852954,0.186108,-0.487209,0.021452
-0.811537,-0.2418,0.412666,0.335629,0.851527,0.192414,-0.487651,0.008671
-0.808432,-0.243781,0.411464,0.343083,0.849917,0.20037,-0.487289,-0.006454
-0.802491,-0.247809,0.408813,0.357032,0.848229,0.203194,-0.48865,-0.020975
-0.798258,-0.250666,0.407294,0.366145,0.843658,0.187677,-0.501726,-0.035902
-0.792541,-0.254545,0.405471,0.377729,0.842178,0.198855,-0.498748,-0.049426
-0.78287,-0.26074,0.401391,0.397511,0.839965,0.207061,-0.497234,-0.065901
-0.775051,-0.265309,0.397134,0.413753,0.837102,0.213791,-0.49774,-0.076209
-0.770393,-0.267967,0.393936,0.423678,0.835099,0.220285,-0.496451,-0.087296
-0.764036,-0.271723,0.388942,0.437196,0.826738,0.237336,-0.498621,-0.107483
-0.755435,-0.276605,0.382319,0.454577,0.824971,0.242664,-0.49674,-0.117417
-0.75092,-0.279303,0.379178,0.462962,0.826386,0.240724,-0.494041,-0.122729
-0.743285,-0.283875,0.374277,0.476298,0.823518,0.249522,-0.491299,-0.134839
-0.735165,-0.288523,0.369092,0.489956,0.819532,0.258395,-0.489229,-0.14918
-0.731057,-0.290951,0.366594,0.4965,0.818268,0.262653,-0.486511,-0.157348
-0.722491,-0.295486,0.361088,0.510206,0.805112,0.288153,-0.484915,-0.183356
-0.71623,-0.2986,0.356922,0.520057,0.816898,0.271191,-0.471727,-0.191329
-0.711224,-0.30107,0.352923,0.528169,0.816768,0.275177,-0.465292,-0.201671
-0.702153,-0.305413,0.345549,0.542494,0.814025,0.278226,-0.463699,-0.211985
-0.697357,-0.307657,0.340915,0.550288,0.810607,0.28497,-0.460897,-0.221998
-0.690397,-0.31087,0.333471,0.561702,0.807645,0.292368,-0.457953,-0.229149
-0.681524,-0.314724,0.324496,0.575479,0.805345,0.297397,-0.456242,-0.234131
-0.677141,-0.316535,0.319714,0.582296,0.803749,0.300985,-0.455123,-0.23719
-0.668417,-0.32011,0.310798,0.595107,0.802298,0.303827,-0.4551,-0.23852
-0.661433,-0.322943,0.304055,0.604785,0.800854,0.306091,-0.456035,-0.238692
-0.657675,-0.324922,0.300906,0.609381,0.799651,0.307994,-0.456941,-0.238544
-0.649872,-0.329207,0.294251,0.618632,0.798798,0.309861,-0.457087,-0.238704
-0.645133,-0.332953,0.29032,0.623426,0.798607,0.311117,-0.456284,-0.239243
-0.643991,-0.334874,0.289468,0.623973,0.798783,0.31324,-0.4539,-0.240418
-0.642892,-0.336572,0.28875,0.624527,0.798991,0.314946,-0.451222,-0.242531
-0.641482,-0.339355,0.288074,0.624782,0.798778,0.3179,-0.448288,-0.24481
-0.640964,-0.340703,0.287722,0.624742,0.798146,0.321489,-0.445373,-0.247488
-0.640647,-0.341506,0.286806,0.62505,0.796909,0.325381,-0.443191,-0.250289
-0.640076,-0.342695,0.285115,0.625757,0.795237,0.328576,-0.442779,-0.252157
-0.639864,-0.342934,0.282983,0.62681,0.793877,0.330703,-0.442974,-0.253316
-0.639082,-0.343641,0.278469,0.629238,0.793051,0.332332,-0.442893,-0.253911
-0.637947,-0.344817,0.2744,0.631529,0.792623,0.333196,-0.442858,-0.254178
-0.636515,-0.346317,0.272245,0.633085,0.792623,0.333127,-0.442717,-0.254512
-0.633854,-0.349129,0.268409,0.635842,0.792661,0.332895,-0.442634,-0.254844
-0.632252,-0.350954,0.266572,0.637203,0.79272,0.332585,-0.442664,-0.255011
-0.631364,-0.352184,0.266386,0.637483,0.792692,0.332797,-0.442547,-0.255024
-0.630033,-0.35384,0.265328,0.638324,0.792608,0.332721,-0.442724,-0.255076
-0.629822,-0.354015,0.265098,0.63853,0.792532,0.333187,-0.442592,-0.254937
-0.62973,-0.353749,0.265058,0.638785,0.792708,0.333331,-0.442049,-0.255141
-0.629377,-0.35376,0.264814,0.639227,0.79309,0.333307,-0.441318,-0.255249
-0.629381,-0.353636,0.264906,0.639254,0.79354,0.332982,-0.440619,-0.255484
-0.629376,-0.353551,0.265046,0.639248,0.793901,0.332735,-0.440113,-0.255555
-0.629322,-0.353633,0.264922,0.639308,0.794239,0.332313,-0.439813,-0.255573
-0.629349,-0.353662,0.264606,0.639395,0.794205,0.332277,-0.440003,-0.255398
-0.629496,-0.353347,0.264204,0.639591,0.793868,0.332281,-0.44081,-0.255047
-0.629823,-0.352678,0.26358,0.639896,0.793344,0.332167,-0.442037,-0.254703
-0.63006,-0.352156,0.26322,0.640098,0.79243,0.332165,-0.443986,-0.254161
-0.630164,-0.351814,0.26322,0.640184,0.791276,0.332009,-0.446693,-0.253215
-0.630318,-0.351389,0.26323,0.640262,0.788913,0.331624,-0.452239,-0.251241
-0.630315,-0.351485,0.263512,0.640096,0.785947,0.33028,-0.45994,-0.24831
-0.630096,-0.352032,0.2644,0.639645,0.782155,0.328985,-0.469427,-0.244217
-0.629784,-0.352603,0.265575,0.63915,0.777204,0.327046,-0.481299,-0.239471
-0.629317,-0.353367,0.267062,0.638568,0.772296,0.325191,-0.492423,-0.235222
-0.628118,-0.355431,0.271143,0.636882,0.766041,0.324121,-0.505618,-0.229078
-0.62682,-0.357685,0.27596,0.634826,0.754083,0.319943,-0.526181,-0.228319
-0.625294,-0.360526,0.282588,0.631801,0.734956,0.333711,-0.545411,-0.225841
-0.622388,-0.365843,0.294735,0.626037,0.726266,0.34233,-0.553866,-0.220407
-0.620199,-0.369454,0.303195,0.622036,0.717121,0.341546,-0.567648,-0.216471
-0.617126,-0.373759,0.313635,0.617327,0.704348,0.355122,-0.578732,-0.207003
-0.612307,-0.380126,0.328811,0.610302,0.699628,0.343741,-0.591012,-0.20753
-0.609032,-0.384048,0.336868,0.606719,0.681265,0.361163,-0.607094,-0.192033
-0.602363,-0.391735,0.350505,0.600707,0.673177,0.356495,-0.620438,-0.186549
-0.592502,-0.402996,0.369102,0.591862,0.666196,0.373405,-0.617696,-0.187626
-0.584745,-0.411983,0.381775,0.585313,0.657815,0.375168,-0.628035,-0.179167
-0.579922,-0.417583,0.390044,0.580673,0.647938,0.357184,-0.648704,-0.178268
-0.572023,-0.426586,0.404099,0.572292,0.651719,0.298275,-0.674151,-0.178364
-0.563972,-0.435567,0.417818,0.5636,0.639887,0.344233,-0.66951,-0.154286
-0.560025,-0.440505,0.42454,0.558653,0.630619,0.351603,-0.675514,-0.149585
-0.551949,-0.450238,0.437316,0.548992,0.623118,0.358068,-0.679334,-0.148383
-0.545852,-0.457213,0.446341,0.542017,0.615012,0.377594,-0.674839,-0.154192
-0.541717,-0.461725,0.451586,0.537979,0.608573,0.374236,-0.683398,-0.150181
-0.533759,-0.47003,0.461506,0.530269,0.601258,0.375671,-0.689331,-0.148939
-0.529649,-0.474201,0.466061,0.526681,0.605767,0.364306,-0.694416,-0.134584
-0.524042,-0.479299,0.471302,0.522998,0.600025,0.362921,-0.700799,-0.130916
-0.51608,-0.48616,0.478961,0.517596,0.594525,0.361051,-0.707076,-0.127379
-0.512195,-0.489113,0.482664,0.515228,0.58719,0.361069,-0.713527,-0.125362
-0.505673,-0.494321,0.489358,0.510363,0.578773,0.361199,-0.720972,-0.121476
-0.500346,-0.498459,0.495124,0.506008,0.570932,0.360954,-0.728176,-0.116225
-0.497646,-0.499927,0.498983,0.503426,0.562311,0.361057,-0.735556,-0.111359
-0.490878,-0.503978,0.507678,0.497301,0.554463,0.361408,-0.742085,-0.106135
-0.484061,-0.508439,0.516076,0.490755,0.546086,0.362737,-0.748158,-0.102336
-0.47966,-0.51152,0.52128,0.486355,0.534842,0.365976,-0.755221,-0.098217
-0.474664,-0.515157,0.52675,0.4815,0.524712,0.365819,-0.762779,-0.09498
-0.466488,-0.521255,0.53553,0.47317,0.512696,0.36636,-0.771097,-0.091284
-0.461627,-0.525285,0.540473,0.46783,0.497484,0.369386,-0.780126,-0.086406
-0.456208,-0.53028,0.545224,0.461961,0.483183,0.368816,-0.789895,-0.081084
-0.447319,-0.537585,0.552724,0.453217,0.470389,0.370049,-0.797578,-0.075277
-0.441775,-0.541537,0.556593,0.449195,0.456365,0.37121,-0.805624,-0.070032
-0.43131,-0.548465,0.563393,0.442432,0.444088,0.37126,-0.812844,-0.065096
-0.419854,-0.555743,0.570855,0.434738,0.431814,0.372699,-0.819173,-0.0599
-0.412437,-0.560112,0.575669,0.429855,0.41833,0.373984,-0.825909,-0.054871
-0.398466,-0.568712,0.584736,0.419376,0.404777,0.375926,-0.83206,-0.050127
-0.388997,-0.574672,0.590824,0.411534,0.389986,0.377499,-0.838585,-0.046704
-0.381874,-0.579464,0.595461,0.404747,0.382122,0.379887,-0.841664,-0.035653
-0.368692,-0.587594,0.603415,0.393308,0.376191,0.381454,-0.844116,-0.021019
-0.361234,-0.591858,0.607292,0.387828,0.352913,0.38157,-0.853799,-0.02973
-0.350126,-0.598321,0.61222,0.380277,0.344043,0.382242,-0.857449,-0.017488
-0.336635,-0.606132,0.618084,0.370478,0.330106,0.381875,-0.86317,-0.01177
-0.330258,-0.610031,0.620507,0.365736,0.31473,0.381143,-0.869279,-0.005328
-0.317435,-0.617736,0.625283,0.355891,0.301282,0.380564,-0.8743,0.000056
-0.30306,-0.62609,0.630812,0.343862,0.289322,0.380379,-0.878403,0.003526
-0.294564,-0.630857,0.634421,0.335799,0.288667,0.382436,-0.877672,0.0103
-0.287228,-0.634332,0.637842,0.329061,0.272998,0.382078,-0.882864,0.006336
-0.273725,-0.640276,0.644093,0.316647,0.265607,0.383275,-0.884612,0.003806
-0.263661,-0.644691,0.648688,0.306692,0.257554,0.383436,-0.886913,0.005233
-0.258697,-0.647308,0.650854,0.300761,0.248619,0.383622,-0.889358,0.008037
-0.249089,-0.65211,0.654376,0.290688,0.239851,0.383655,-0.891707,0.011828
-0.244327,-0.654639,0.655502,0.286478,0.230525,0.383687,-0.894106,0.014742
-0.240231,-0.656819,0.655759,0.284357,0.221719,0.383439,-0.896394,0.017144
-0.232642,-0.660228,0.657248,0.279288,0.214524,0.384185,-0.897754,0.020477
-0.228078,-0.661849,0.658512,0.276222,0.208718,0.38476,-0.898772,0.024598
-0.219668,-0.66486,0.660933,0.269952,0.203955,0.385008,-0.899705,0.026501
-0.211451,-0.667848,0.663164,0.263593,0.200374,0.385386,-0.900327,0.027177
-0.207017,-0.669469,0.664303,0.260108,0.199766,0.38574,-0.900309,0.027234
-0.198303,-0.672787,0.666191,0.253422,0.197817,0.386799,-0.900159,0.031114
-0.193134,-0.675057,0.667003,0.249208,0.198544,0.38696,-0.899856,0.033187
-0.190725,-0.676777,0.667064,0.246217,0.200289,0.386955,-0.899328,0.03687
-0.186301,-0.679323,0.667548,0.241232,0.197606,0.388109,-0.89959,0.032565
-0.185134,-0.68026,0.667411,0.239866,0.202091,0.388979,-0.897922,0.039886
-0.185048,-0.681466,0.666846,0.238071,0.21084,0.389783,-0.895019,0.050569
-0.185621,-0.683058,0.66637,0.234364,0.220594,0.390492,-0.89168,0.06132
-0.188348,-0.683465,0.666086,0.231797,0.225375,0.392431,-0.889581,0.062055
-0.190498,-0.683693,0.665753,0.230319,0.230477,0.39407,-0.8875,0.062709
-0.194729,-0.684585,0.664469,0.227824,0.235285,0.395808,-0.885641,0.060146
-0.200074,-0.685548,0.662747,0.2253,0.235963,0.397839,-0.885222,0.049267
-0.203791,-0.685946,0.661406,0.224697,0.243856,0.401017,-0.881775,0.046825
-0.210303,-0.686501,0.659004,0.224059,0.250954,0.404767,-0.878176,0.04465
-0.215375,-0.686774,0.657043,0.224163,0.260453,0.408613,-0.873695,0.04308
-0.219573,-0.686258,0.655411,0.226438,0.270548,0.412056,-0.869065,0.041709
-0.227775,-0.685415,0.65218,0.230188,0.279086,0.415273,-0.86501,0.037648
-0.232925,-0.685669,0.649002,0.233239,0.288832,0.417942,-0.86047,0.038638
-0.238714,-0.686425,0.644116,0.238643,0.300313,0.420651,-0.855158,0.039625
-0.246766,-0.686695,0.638375,0.245019,0.310954,0.422949,-0.850438,0.034322
-0.25239,-0.686612,0.635207,0.247741,0.323737,0.424708,-0.845004,0.028032
-0.261921,-0.685965,0.629506,0.254109,0.340526,0.427934,-0.836913,0.022156
-0.269581,-0.685228,0.624314,0.260807,0.357108,0.429749,-0.829225,0.013258
-0.273535,-0.684475,0.621177,0.266105,0.378482,0.432554,-0.818304,0.005064
-0.283995,-0.682346,0.614017,0.27701,0.395057,0.433686,-0.809683,-0.016137
-0.296418,-0.679024,0.60626,0.288984,0.418576,0.43545,-0.796433,-0.029536
-0.305499,-0.676009,0.600922,0.297615,0.441795,0.436763,-0.782459,-0.042586
-0.315662,-0.672327,0.594792,0.3075,0.464122,0.438509,-0.767591,-0.055716
-0.334158,-0.664957,0.58323,0.325596,0.482318,0.440231,-0.754292,-0.067888
-0.347238,-0.659202,0.574686,0.338548,0.498156,0.441316,-0.742165,-0.07919
-0.362322,-0.651861,0.564365,0.353967,0.511585,0.442592,-0.731105,-0.088763
-0.385084,-0.639759,0.547667,0.377466,0.525762,0.442674,-0.719982,-0.096124
-0.396026,-0.633262,0.538599,0.38994,0.534078,0.449312,-0.707834,-0.108855
-0.41031,-0.623861,0.524972,0.40847,0.54296,0.457403,-0.693577,-0.122182
-0.42513,-0.613198,0.509906,0.428075,0.567022,0.443197,-0.683685,-0.120987
-0.429861,-0.60913,0.5041,0.435963,0.585968,0.442756,-0.665671,-0.132251
-0.440554,-0.600333,0.491622,0.451464,0.604962,0.439987,-0.64803,-0.143141
-0.449173,-0.59329,0.481692,0.462843,0.627161,0.438291,-0.624938,-0.154995
-0.456411,-0.587673,0.474026,0.470775,0.636626,0.424746,-0.622393,-0.164087
-0.470376,-0.575844,0.458562,0.486695,0.667006,0.42746,-0.584241,-0.176192
-0.479374,-0.567918,0.448789,0.496244,0.660792,0.426521,-0.582724,-0.204613
-0.493352,-0.555183,0.434066,0.509865,0.685497,0.413848,-0.562473,-0.20603
-0.510689,-0.538117,0.414655,0.52696,0.711386,0.395292,-0.542884,-0.207246
-0.520346,-0.527926,0.404121,0.53593,0.723296,0.391587,-0.526427,-0.215355
