Martin	// User ID
7-7-2023	// Evaluation date
CON_VE_R5	7-7-2023	10:05:14:599	// Source file name and timestamp
100.000	// Sampling rate
32.958	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
57	0.668427	0.040030	-0.706648	-0.228585	0.688909	-0.041292	-0.708277	-0.148464	0.697273	-0.104420	-0.703947	-0.085819	0.687507	-0.093750	-0.713392	-0.098065	0.243200	0.399973	-0.682717	0.561046	0.367265	0.527144	-0.722001	-0.256809	
58	0.668413	0.040077	-0.706641	-0.228640	0.688911	-0.041240	-0.708274	-0.148488	0.697258	-0.104402	-0.703961	-0.085851	0.687520	-0.093814	-0.713378	-0.098015	0.243243	0.399587	-0.682737	0.561278	0.367133	0.526949	-0.722298	-0.256560	
59	0.668410	0.040117	-0.706636	-0.228657	0.688933	-0.041191	-0.708249	-0.148521	0.697251	-0.104352	-0.703970	-0.085891	0.687520	-0.093850	-0.713380	-0.097963	0.243217	0.400179	-0.682742	0.560861	0.367328	0.527216	-0.721842	-0.257016	
60	0.668418	0.040095	-0.706641	-0.228622	0.688933	-0.041168	-0.708245	-0.148548	0.697246	-0.104326	-0.703978	-0.085905	0.687533	-0.093884	-0.713370	-0.097915	0.242520	0.397697	-0.682856	0.562787	0.366006	0.526684	-0.723687	-0.254796	
61	0.668426	0.040062	-0.706643	-0.228599	0.688910	-0.041170	-0.708259	-0.148582	0.697235	-0.104313	-0.703991	-0.085901	0.687547	-0.093924	-0.713358	-0.097864	0.242718	0.398857	-0.682732	0.562031	0.366612	0.527031	-0.722824	-0.255654	
62	0.668439	0.040029	-0.706638	-0.228582	0.688896	-0.041177	-0.708264	-0.148624	0.697228	-0.104287	-0.704002	-0.085901	0.687544	-0.093938	-0.713365	-0.097827	0.243044	0.398974	-0.682819	0.561700	0.366754	0.526835	-0.722748	-0.256070	
63	0.668483	0.039902	-0.706641	-0.228468	0.688894	-0.041167	-0.708265	-0.148630	0.697229	-0.104288	-0.704001	-0.085901	0.687543	-0.093930	-0.713367	-0.097821	0.242920	0.399329	-0.682878	0.561431	0.366775	0.527073	-0.722464	-0.256352	
64	0.668509	0.039880	-0.706636	-0.228412	0.688890	-0.041160	-0.708273	-0.148611	0.697238	-0.104286	-0.703992	-0.085896	0.687552	-0.093978	-0.713358	-0.097774	0.242503	0.399319	-0.682968	0.561508	0.366496	0.527371	-0.722437	-0.256212	
65	0.668501	0.039957	-0.706628	-0.228443	0.688878	-0.041139	-0.708288	-0.148604	0.697249	-0.104250	-0.703986	-0.085901	0.687555	-0.094004	-0.713353	-0.097769	0.243148	0.399636	-0.682742	0.561279	0.367100	0.527040	-0.722254	-0.256546	
66	0.668485	0.039980	-0.706636	-0.228459	0.688864	-0.041086	-0.708299	-0.148631	0.697253	-0.104208	-0.703987	-0.085913	0.687542	-0.093921	-0.713362	-0.097875	0.243303	0.399837	-0.682678	0.561145	0.367296	0.527012	-0.722115	-0.256713	
67	0.668471	0.039996	-0.706647	-0.228466	0.688861	-0.041059	-0.708295	-0.148673	0.697256	-0.104220	-0.703985	-0.085889	0.687529	-0.093876	-0.713377	-0.097905	0.243285	0.399607	-0.682737	0.561246	0.367161	0.526927	-0.722285	-0.256602	
68	0.668480	0.039982	-0.706646	-0.228445	0.688870	-0.041089	-0.708291	-0.148639	0.697273	-0.104242	-0.703970	-0.085849	0.687503	-0.093867	-0.713398	-0.097939	0.243211	0.399868	-0.682728	0.561103	0.367224	0.527091	-0.722082	-0.256749	
69	0.668507	0.039911	-0.706641	-0.228395	0.688881	-0.041134	-0.708294	-0.148563	0.697293	-0.104252	-0.703953	-0.085815	0.687474	-0.093845	-0.713420	-0.098006	0.243121	0.400005	-0.682671	0.561113	0.367270	0.527218	-0.721975	-0.256722	
70	0.668523	0.039841	-0.706640	-0.228361	0.688881	-0.041140	-0.708296	-0.148552	0.697292	-0.104264	-0.703955	-0.085790	0.687460	-0.093779	-0.713436	-0.098052	0.243053	0.400154	-0.682531	0.561208	0.367393	0.527338	-0.721868	-0.256601	
71	0.668521	0.039867	-0.706638	-0.228371	0.688869	-0.041124	-0.708301	-0.148583	0.697285	-0.104273	-0.703961	-0.085789	0.687436	-0.093635	-0.713460	-0.098179	0.243295	0.399824	-0.682542	0.561324	0.367388	0.527020	-0.722136	-0.256508	
72	0.668536	0.039863	-0.706629	-0.228355	0.688858	-0.041104	-0.708309	-0.148609	0.697285	-0.104284	-0.703960	-0.085783	0.687427	-0.093574	-0.713469	-0.098237	0.243038	0.400294	-0.682407	0.561265	0.367526	0.527414	-0.721769	-0.256530	
73	0.668563	0.039808	-0.706620	-0.228313	0.688854	-0.041110	-0.708317	-0.148583	0.697289	-0.104307	-0.703957	-0.085753	0.687442	-0.093652	-0.713456	-0.098153	0.243140	0.400084	-0.682343	0.561448	0.367549	0.527255	-0.721942	-0.256339	
74	0.668569	0.039819	-0.706616	-0.228307	0.688856	-0.041147	-0.708327	-0.148517	0.697286	-0.104330	-0.703960	-0.085717	0.687456	-0.093733	-0.713444	-0.098060	0.243346	0.399652	-0.682374	0.561628	0.367476	0.526920	-0.722284	-0.256172	
75	0.668584	0.039847	-0.706603	-0.228297	0.688851	-0.041132	-0.708328	-0.148538	0.697286	-0.104325	-0.703960	-0.085722	0.687468	-0.093756	-0.713434	-0.098032	0.242868	0.401508	-0.681501	0.561572	0.368540	0.528096	-0.720898	-0.256123	
76	0.668591	0.039853	-0.706599	-0.228288	0.688867	-0.041176	-0.708318	-0.148502	0.697279	-0.104223	-0.703971	-0.085812	0.687478	-0.093768	-0.713426	-0.098002	0.243072	0.400129	-0.681978	0.561888	0.367800	0.527343	-0.721932	-0.255827	
77	0.668599	0.039836	-0.706598	-0.228273	0.688894	-0.041272	-0.708307	-0.148398	0.697268	-0.104123	-0.703984	-0.085919	0.687492	-0.093794	-0.713419	-0.097933	0.242906	0.400386	-0.681996	0.561755	0.367795	0.527572	-0.721723	-0.255951	
78	0.668642	0.039797	-0.706577	-0.228216	0.688894	-0.041274	-0.708306	-0.148409	0.697268	-0.104177	-0.703975	-0.085933	0.687514	-0.093803	-0.713405	-0.097876	0.242960	0.400259	-0.682018	0.561796	0.367761	0.527478	-0.721822	-0.255915	
79	0.668666	0.039743	-0.706575	-0.228163	0.688907	-0.041325	-0.708298	-0.148368	0.697260	-0.104152	-0.703982	-0.085968	0.687512	-0.093822	-0.713404	-0.097873	0.242984	0.400256	-0.681998	0.561812	0.367786	0.527460	-0.721827	-0.255899	
