Martin	// User ID
7-7-2023	// Evaluation date
CON_SO_R1	7-7-2023	10:18:29:719	// Source file name and timestamp
100.000	// Sampling rate
120.000	// Data capture period



Sample #	IMU1_Q0	IMU1_Q1	IMU1_Q2	IMU1_Q3	IMU2_Q0	IMU2_Q1	IMU2_Q2	IMU2_Q3	IMU3_Q0	IMU3_Q1	IMU3_Q2	IMU3_Q3	IMU4_Q0	IMU4_Q1	IMU4_Q2	IMU4_Q3	OpTr_Q0	OpTr_Q1	OpTr_Q2	OpTr_Q3	NewAx_Q0	NewAx_Q1	NewAx_Q2	NewAx_Q3	
58	0.608748	0.038637	-0.258111	0.749207	0.618676	0.035555	-0.254386	0.742471	0.612785	0.028440	-0.249268	0.749367	0.616548	0.028217	-0.269062	0.739377	0.567442	-0.302891	0.736529	-0.209266	0.353875	-0.854329	0.317047	0.210657	
59	0.606868	0.041523	-0.276829	0.743877	0.616754	0.038744	-0.272963	0.737295	0.610929	0.031235	-0.267745	0.744381	0.614401	0.030830	-0.285313	0.734954	0.563075	-0.312011	0.733243	-0.218975	0.341218	-0.859654	0.319046	0.206820	
60	0.605487	0.043084	-0.288511	0.740467	0.615326	0.040478	-0.284609	0.733984	0.609556	0.032724	-0.279241	0.741212	0.612924	0.031984	-0.294707	0.732427	0.558348	-0.321826	0.729834	-0.228075	0.328077	-0.864977	0.320480	0.203649	
61	0.603786	0.043908	-0.299948	0.737256	0.613567	0.041446	-0.296009	0.730888	0.607849	0.033552	-0.290692	0.738168	0.610728	0.033363	-0.307919	0.728755	0.553649	-0.330776	0.726718	-0.236517	0.315791	-0.869642	0.321995	0.200794	
62	0.600927	0.045426	-0.318155	0.731847	0.610077	0.043411	-0.317186	0.724786	0.605042	0.035049	-0.308748	0.733055	0.607624	0.034943	-0.324964	0.723858	0.548743	-0.340655	0.722073	-0.247884	0.301326	-0.875211	0.324022	0.195494	
63	0.599235	0.045779	-0.327106	0.729262	0.606887	0.044274	-0.333639	0.720009	0.603412	0.035414	-0.317678	0.730561	0.605807	0.035443	-0.333699	0.721378	0.544338	-0.347614	0.719276	-0.255935	0.290659	-0.878742	0.326090	0.192339	
64	0.596322	0.046119	-0.341776	0.724888	0.604907	0.044516	-0.343087	0.717215	0.600531	0.035796	-0.332263	0.726418	0.602611	0.036085	-0.348421	0.717050	0.538473	-0.357597	0.714481	-0.267744	0.275311	-0.883898	0.328559	0.187022	
65	0.593119	0.046633	-0.357518	0.719872	0.602259	0.044976	-0.355744	0.713237	0.597362	0.036362	-0.347865	0.721683	0.599158	0.036778	-0.363739	0.712286	0.534072	-0.366259	0.709799	-0.277141	0.262560	-0.888330	0.329631	0.182414	
66	0.591324	0.046751	-0.365923	0.717113	0.598422	0.045516	-0.372961	0.707615	0.595612	0.036524	-0.356200	0.719051	0.597189	0.037009	-0.372094	0.709607	0.528792	-0.373181	0.705841	-0.287932	0.250042	-0.891804	0.332883	0.177070	
67	0.587602	0.047162	-0.383120	0.711139	0.596385	0.045770	-0.381927	0.704529	0.591726	0.036941	-0.374243	0.713048	0.593094	0.037679	-0.389113	0.703855	0.525278	-0.380180	0.698767	-0.302110	0.236467	-0.896423	0.335546	0.167087	
68	0.584854	0.047416	-0.395405	0.706648	0.593227	0.045854	-0.396140	0.699323	0.587648	0.037188	-0.393213	0.706167	0.590090	0.038076	-0.401195	0.699562	0.519487	-0.390506	0.694874	-0.307878	0.223304	-0.900198	0.334840	0.166317	
69	0.582625	0.047138	-0.405659	0.702685	0.589494	0.045757	-0.411998	0.693297	0.585235	0.037029	-0.404630	0.701714	0.587642	0.037940	-0.411215	0.695801	0.514400	-0.400115	0.688103	-0.319084	0.208250	-0.904710	0.335541	0.159822	
70	0.577804	0.046479	-0.426165	0.694526	0.587308	0.045387	-0.420571	0.690021	0.582853	0.036658	-0.414525	0.697931	0.582395	0.037666	-0.431264	0.688047	0.510365	-0.407056	0.683018	-0.327597	0.196938	-0.907823	0.336288	0.154865	
71	0.573184	0.045661	-0.443450	0.687551	0.582686	0.044828	-0.437756	0.683255	0.578352	0.036004	-0.431884	0.691150	0.577455	0.037198	-0.448238	0.681356	0.506032	-0.413994	0.676973	-0.338007	0.184480	-0.911042	0.337646	0.148202	
72	0.570241	0.045147	-0.453356	0.683561	0.578965	0.044457	-0.450666	0.678029	0.574898	0.035537	-0.444076	0.686313	0.574345	0.036880	-0.457990	0.677505	0.501790	-0.421303	0.670397	-0.348251	0.171742	-0.914324	0.338405	0.141418	
73	0.566525	0.044679	-0.464998	0.678844	0.575768	0.044150	-0.460340	0.674262	0.571591	0.035113	-0.454069	0.682548	0.570453	0.036650	-0.469442	0.672952	0.497607	-0.428441	0.663644	-0.358333	0.159145	-0.917416	0.338990	0.134557	
74	0.560688	0.043831	-0.482255	0.671669	0.569722	0.043584	-0.478022	0.667092	0.565652	0.034324	-0.471680	0.675557	0.564350	0.036183	-0.486446	0.666010	0.493730	-0.435133	0.656762	-0.368177	0.147051	-0.920282	0.339402	0.127526	
75	0.557207	0.043236	-0.491581	0.667832	0.566120	0.043163	-0.487542	0.663285	0.562150	0.033789	-0.481163	0.671810	0.560677	0.035768	-0.495617	0.662364	0.490397	-0.441994	0.649065	-0.377977	0.134960	-0.923293	0.339026	0.119905	
76	0.551946	0.042211	-0.504388	0.662697	0.560990	0.042386	-0.499995	0.658406	0.557073	0.032852	-0.493600	0.667046	0.555215	0.035000	-0.508148	0.657493	0.487926	-0.447439	0.641279	-0.387928	0.124198	-0.925919	0.338884	0.111382	
77	0.545097	0.040890	-0.520540	0.655923	0.552411	0.041036	-0.519886	0.650290	0.550306	0.031602	-0.509744	0.660550	0.548167	0.034033	-0.523960	0.651014	0.485932	-0.453013	0.633251	-0.397042	0.113873	-0.928563	0.337885	0.103136	
78	0.541401	0.040044	-0.528339	0.652793	0.545598	0.039722	-0.533812	0.644818	0.546627	0.030760	-0.517503	0.657605	0.544339	0.033322	-0.531588	0.648074	0.483814	-0.457902	0.626588	-0.404521	0.104876	-0.930622	0.337066	0.096590	
79	0.534129	0.038367	-0.543134	0.646714	0.541343	0.038768	-0.541987	0.641634	0.539397	0.029147	-0.532208	0.651887	0.536797	0.031863	-0.546029	0.642406	0.482058	-0.463106	0.619225	-0.411963	0.095710	-0.932853	0.335547	0.089629	
80	0.527621	0.036747	-0.555804	0.641364	0.534656	0.037146	-0.554214	0.636875	0.532922	0.027615	-0.544858	0.646808	0.530071	0.030484	-0.558372	0.637430	0.481044	-0.466545	0.613718	-0.417472	0.089340	-0.934388	0.334433	0.084210	
81	0.523023	0.035222	-0.563323	0.638650	0.526472	0.035105	-0.568149	0.631507	0.528376	0.026174	-0.552392	0.644202	0.525375	0.029154	-0.565644	0.634963	0.481854	-0.469185	0.605401	-0.425643	0.082820	-0.936404	0.332772	0.074503	
82	0.513924	0.032534	-0.577918	0.633114	0.521969	0.033853	-0.574558	0.629513	0.519389	0.023637	-0.567039	0.638861	0.515228	0.026525	-0.580971	0.629531	0.482295	-0.471709	0.597170	-0.433901	0.076128	-0.938181	0.331377	0.064879	
83	0.508338	0.030850	-0.586050	0.630227	0.513624	0.031608	-0.585874	0.626054	0.513833	0.022076	-0.575250	0.636063	0.505522	0.024017	-0.594036	0.625294	0.482737	-0.473827	0.591881	-0.438327	0.071933	-0.939455	0.329734	0.059373	
84	0.502082	0.028878	-0.593714	0.628159	0.505947	0.029607	-0.595912	0.622920	0.507542	0.020177	-0.582996	0.634122	0.499740	0.022452	-0.600750	0.623583	0.482827	-0.477473	0.583171	-0.445880	0.064426	-0.941360	0.327339	0.050400	
85	0.492719	0.026096	-0.605408	0.624522	0.501204	0.028341	-0.600834	0.622085	0.496418	0.016954	-0.596621	0.630338	0.493965	0.020920	-0.607111	0.622075	0.483721	-0.479724	0.576506	-0.451131	0.059719	-0.942791	0.325106	0.043424	
86	0.488204	0.024790	-0.610246	0.623412	0.491653	0.025790	-0.611001	0.619911	0.487965	0.014587	-0.605617	0.628415	0.484444	0.018447	-0.617020	0.619887	0.483616	-0.482604	0.567986	-0.458913	0.052528	-0.944219	0.323294	0.034235	
87	0.480054	0.022339	-0.618336	0.621860	0.485605	0.024078	-0.617051	0.618753	0.483003	0.013144	-0.610356	0.627694	0.478675	0.016874	-0.622571	0.618863	0.485039	-0.483381	0.562095	-0.463820	0.049415	-0.945162	0.321687	0.027290	
88	0.469096	0.018910	-0.628975	0.619663	0.479619	0.022124	-0.622238	0.618301	0.475962	0.010910	-0.616949	0.626669	0.472515	0.014984	-0.627971	0.618189	0.485905	-0.485172	0.553671	-0.471120	0.043701	-0.946342	0.319705	0.017791	
89	0.461966	0.016508	-0.635204	0.618733	0.469983	0.019084	-0.630909	0.617014	0.466782	0.007992	-0.625200	0.625441	0.462937	0.012100	-0.636440	0.616836	0.486357	-0.487133	0.548882	-0.474223	0.040218	-0.947262	0.317644	0.013388	
90	0.457141	0.014915	-0.639420	0.618015	0.465202	0.017534	-0.635027	0.616458	0.462103	0.006545	-0.629309	0.624811	0.458194	0.010640	-0.640446	0.616258	0.485025	-0.492561	0.542734	-0.477047	0.033155	-0.948813	0.313933	0.010079	
91	0.448821	0.012315	-0.646649	0.616647	0.457369	0.015162	-0.641631	0.615543	0.454246	0.004197	-0.636124	0.623691	0.450335	0.008386	-0.647009	0.615230	0.486279	-0.494085	0.537495	-0.480117	0.030319	-0.949766	0.311449	0.005015	
92	0.441069	0.010014	-0.653172	0.615405	0.448944	0.012765	-0.648709	0.614381	0.446022	0.001831	-0.643110	0.622471	0.441915	0.006106	-0.653989	0.613980	0.486544	-0.496696	0.532796	-0.482386	0.026637	-0.950757	0.308786	0.001481	
93	0.436841	0.009076	-0.656674	0.614709	0.444814	0.011863	-0.652106	0.613806	0.441862	0.000937	-0.646558	0.621868	0.437730	0.005238	-0.657374	0.613371	0.487532	-0.498494	0.527374	-0.485481	0.023396	-0.951676	0.306191	-0.003530	
94	0.428458	0.007193	-0.663550	0.613248	0.435958	0.009946	-0.659274	0.612535	0.433416	-0.000864	-0.653476	0.620580	0.429175	0.003480	-0.664211	0.612062	0.488825	-0.499491	0.524301	-0.486484	0.022304	-0.952378	0.304041	-0.006138	
95	0.422771	0.006045	-0.668117	0.612248	0.426968	0.008287	-0.666310	0.611278	0.427554	-0.002018	-0.658193	0.619657	0.423213	0.002382	-0.668869	0.611145	0.489935	-0.501315	0.518527	-0.489669	0.018983	-0.953296	0.301224	-0.011453	
